TIME,RPM,TPS,Sonda_Geral,Distância,Marcha,Temp._do_motor,Tensão_da_Bateria,Pressão_de_Óleo,Pressão_de_Combustível,Nível_de_combustível,Lenta,Consumo_total,Consumo_medio,Consumo_instantâneo,Potência_estimada,Torque_estimado,Distância_total,Autonomia,Eletroventilador_1,Bomba_Combustível,Velocidade_de_referência
450.220,2937,41.7,1.201,1231.35,0,75.4,12.86,2.08,3.28,3.7,OFF,1.79,1.7,1.8,23,54,3.1,6.2,ON,ON,13.4
450.260,2879,42.0,1.188,1231.49,0,75.4,12.86,2.01,3.27,3.7,OFF,1.79,1.7,1.9,21,54,3.1,6.2,ON,ON,13.3
450.300,2955,42.1,1.279,1231.64,0,75.4,12.86,2.05,3.27,3.7,OFF,1.79,1.7,1.8,23,54,3.1,6.2,ON,ON,13.3
450.340,2946,42.2,1.299,1231.79,0,75.4,12.86,2.08,3.28,3.7,OFF,1.79,1.7,1.8,23,54,3.1,6.2,ON,ON,13.3
450.380,2923,42.3,1.300,1231.94,0,75.4,12.86,2.07,3.28,3.7,OFF,1.79,1.7,1.9,23,54,3.1,6.2,ON,ON,13.3
450.420,2891,42.3,1.300,1232.09,0,75.4,12.86,2.03,3.29,3.7,OFF,1.79,1.7,1.8,21,54,3.1,6.2,ON,ON,13.3
450.460,2869,42.4,1.300,1232.23,0,75.4,12.86,1.99,3.28,3.7,OFF,1.79,1.7,1.9,21,54,3.1,6.2,ON,ON,13.2
450.500,2916,42.5,1.300,1232.38,0,75.4,12.86,2.04,3.27,3.7,OFF,1.79,1.7,1.8,23,54,3.1,6.2,ON,ON,13.2
450.540,2911,42.5,1.300,1232.52,0,75.4,12.86,2.04,3.27,3.7,OFF,1.79,1.7,1.8,23,54,3.1,6.2,ON,ON,13.1
450.580,2854,42.5,1.300,1232.67,0,75.4,12.86,1.97,3.27,3.7,OFF,1.79,1.7,1.8,21,54,3.1,6.2,ON,ON,13.1
450.620,2875,42.5,1.300,1232.82,0,75.4,12.86,1.99,3.27,3.7,OFF,1.79,1.7,1.8,21,54,3.1,6.2,ON,ON,13.1
450.660,2799,42.6,1.300,1232.96,0,75.4,12.86,1.92,3.29,3.7,OFF,1.79,1.7,1.9,21,54,3.1,6.2,ON,ON,13.1
450.700,2832,42.7,1.300,1233.10,0,75.4,12.88,1.96,3.28,3.7,OFF,1.79,1.7,1.9,21,54,3.1,6.2,ON,ON,13.0
450.740,2819,42.7,1.300,1233.25,0,75.4,12.88,1.92,3.28,3.7,OFF,1.79,1.7,1.8,21,54,3.1,6.2,ON,ON,13.0
450.780,2880,42.6,1.300,1233.39,0,75.4,12.87,1.99,3.28,3.7,OFF,1.79,1.7,1.9,21,54,3.1,6.2,ON,ON,12.9
450.820,2971,42.7,1.300,1233.54,0,75.4,12.86,2.11,3.27,3.7,OFF,1.79,1.7,1.8,23,54,3.1,6.2,ON,ON,13.0
450.860,2776,42.8,1.300,1233.68,0,75.4,12.86,1.95,3.29,3.7,OFF,1.79,1.7,1.9,21,54,3.1,6.2,ON,ON,13.0
450.900,2839,42.6,1.300,1233.82,0,75.4,12.88,1.97,3.29,3.7,OFF,1.79,1.7,1.9,21,54,3.1,6.2,ON,ON,12.9
450.940,2802,42.8,1.300,1233.97,0,75.4,12.86,1.94,3.28,3.7,OFF,1.79,1.7,1.8,21,54,3.1,6.2,ON,ON,12.9
450.980,2842,42.9,1.296,1234.11,0,75.4,12.86,1.96,3.28,3.7,OFF,1.79,1.7,1.9,21,54,3.1,6.2,ON,ON,12.8
451.020,2863,42.9,1.300,1234.25,0,75.4,12.87,1.98,3.28,3.7,OFF,1.79,1.7,1.8,21,55,3.1,6.2,ON,ON,12.9
451.060,2896,43.0,1.300,1234.40,0,75.4,12.89,2.04,3.28,3.7,OFF,1.79,1.7,1.8,21,54,3.1,6.2,ON,ON,12.9
451.100,2858,42.9,1.300,1234.54,0,75.4,12.88,1.99,3.29,3.7,OFF,1.79,1.7,1.7,21,55,3.1,6.2,ON,ON,13.0
451.140,2812,43.1,1.300,1234.68,0,75.4,12.87,1.92,3.29,3.7,OFF,1.79,1.7,1.9,21,54,3.1,6.2,ON,ON,12.9
451.180,2807,43.2,1.289,1234.83,0,75.4,12.89,1.93,3.28,3.7,OFF,1.79,1.7,1.8,21,54,3.1,6.2,ON,ON,12.8
451.220,2801,43.2,1.267,1234.97,0,75.4,12.89,1.92,3.28,3.7,OFF,1.79,1.7,1.8,21,54,3.1,6.2,ON,ON,12.8
451.260,2818,43.3,1.292,1235.11,0,75.4,12.87,1.92,3.30,3.7,OFF,1.79,1.7,1.9,21,54,3.1,6.2,ON,ON,12.8
451.300,2745,43.3,1.300,1235.25,0,75.4,12.87,1.88,3.29,3.7,OFF,1.79,1.7,1.8,21,54,3.1,6.2,ON,ON,12.8
451.340,2800,43.3,1.300,1235.39,0,75.4,12.90,1.87,3.28,3.7,OFF,1.79,1.7,1.9,21,54,3.1,6.2,ON,ON,12.8
451.380,2833,43.4,1.300,1235.54,0,75.4,12.89,1.92,3.29,3.7,OFF,1.79,1.7,1.8,21,54,3.1,6.2,ON,ON,12.7
451.420,2845,43.4,1.300,1235.68,0,75.4,12.89,1.96,3.29,3.7,OFF,1.79,1.7,1.8,21,54,3.1,6.2,ON,ON,12.7
451.460,2791,43.5,1.300,1235.82,0,75.4,12.89,1.96,3.28,3.7,OFF,1.79,1.7,1.8,21,55,3.1,6.2,ON,ON,12.7
451.500,2740,43.4,1.300,1235.96,0,75.4,12.89,1.87,3.29,3.7,OFF,1.79,1.7,1.9,21,55,3.1,6.2,ON,ON,12.7
451.540,2771,43.5,1.300,1236.10,0,75.4,12.88,1.90,3.29,3.7,OFF,1.79,1.7,1.9,21,54,3.1,6.2,ON,ON,12.6
451.580,2825,43.6,1.300,1236.24,0,75.4,12.89,1.93,3.28,3.7,OFF,1.79,1.7,1.8,21,54,3.1,6.2,ON,ON,12.6
451.620,2843,43.6,1.300,1236.38,0,75.4,12.90,1.96,3.28,3.7,OFF,1.79,1.7,1.8,21,54,3.1,6.2,ON,ON,12.6
451.660,2795,43.6,1.299,1236.52,0,75.4,12.91,1.93,3.28,3.7,OFF,1.79,1.7,1.8,21,55,3.1,6.2,ON,ON,12.7
451.700,2848,43.5,1.299,1236.66,0,75.4,12.90,1.97,3.29,3.7,OFF,1.79,1.7,1.8,21,55,3.1,6.2,ON,ON,12.7
451.740,2764,43.6,1.298,1236.80,0,75.4,12.90,1.89,3.29,3.7,OFF,1.79,1.7,1.8,21,55,3.1,6.2,ON,ON,12.7
451.780,2793,43.7,1.298,1236.94,0,75.4,12.92,1.89,3.28,3.7,OFF,1.79,1.7,1.9,21,54,3.1,6.2,ON,ON,12.6
451.820,2807,43.7,1.298,1237.08,0,75.4,12.90,1.93,3.29,3.7,OFF,1.79,1.7,1.8,21,55,3.1,6.2,ON,ON,12.7
451.860,2827,43.7,1.298,1237.22,0,75.4,12.89,1.95,3.29,3.7,OFF,1.79,1.7,1.8,21,55,3.1,6.2,ON,ON,12.7
451.900,2805,43.8,1.297,1237.37,0,75.4,12.89,1.94,3.29,3.7,OFF,1.79,1.7,1.8,21,55,3.1,6.2,ON,ON,12.7
451.940,2819,43.9,1.297,1237.51,0,75.4,12.92,1.93,3.28,3.7,OFF,1.79,1.7,1.8,21,54,3.1,6.2,ON,ON,12.7
451.980,2813,43.8,1.297,1237.65,0,75.4,12.92,1.94,3.28,3.7,OFF,1.79,1.7,1.8,21,55,3.1,6.2,ON,ON,12.7
452.020,2827,43.8,1.297,1237.79,0,75.4,12.91,1.96,3.29,3.7,OFF,1.79,1.7,1.8,21,55,3.1,6.2,ON,ON,12.7
452.060,2820,43.8,1.297,1237.93,0,75.4,12.91,1.98,3.29,3.7,OFF,1.79,1.7,1.8,21,55,3.1,6.2,ON,ON,12.7
452.100,2782,43.8,1.298,1238.07,0,75.4,12.92,1.94,3.28,3.7,OFF,1.79,1.7,1.8,21,55,3.1,6.2,ON,ON,12.7
452.140,2776,43.8,1.297,1238.21,0,75.4,12.91,1.93,3.29,3.7,OFF,1.79,1.7,1.8,21,55,3.1,6.2,ON,ON,12.7
452.180,2807,43.9,1.298,1238.35,0,75.4,12.90,1.93,3.30,3.7,OFF,1.79,1.7,1.8,21,55,3.1,6.2,ON,ON,12.7
452.220,2853,44.0,1.297,1238.49,0,75.4,12.92,1.96,3.29,3.7,OFF,1.79,1.7,1.8,21,55,3.1,6.2,ON,ON,12.7
452.260,2851,43.9,1.297,1238.64,0,75.4,12.92,1.97,3.27,3.7,OFF,1.79,1.7,1.8,21,55,3.1,6.2,ON,ON,12.7
452.300,2856,43.9,1.297,1238.78,0,75.4,12.91,1.98,3.29,3.7,OFF,1.79,1.7,1.8,21,55,3.1,6.2,ON,ON,12.7
452.340,2801,44.0,1.297,1238.92,0,75.4,12.93,1.93,3.29,3.7,OFF,1.79,1.7,1.8,21,55,3.1,6.2,ON,ON,12.8
452.380,2817,43.8,1.297,1239.06,0,75.4,12.94,1.91,3.29,3.7,OFF,1.79,1.7,1.9,21,55,3.1,6.2,ON,ON,12.7
452.420,2829,43.9,1.297,1239.20,0,75.4,12.91,1.95,3.29,3.7,OFF,1.79,1.7,1.8,21,55,3.1,6.2,ON,ON,12.7
452.460,2780,43.9,1.297,1239.34,0,75.4,12.90,1.93,3.28,3.7,OFF,1.79,1.7,1.8,21,55,3.1,6.2,ON,ON,12.7
452.500,2815,43.9,1.297,1239.48,0,75.4,12.91,1.97,3.29,3.7,OFF,1.79,1.7,1.8,21,55,3.1,6.2,ON,ON,12.7
452.540,2843,44.0,1.298,1239.63,0,75.4,12.91,2.00,3.30,3.7,OFF,1.79,1.7,1.8,21,55,3.1,6.2,ON,ON,12.8
452.580,2844,43.9,1.298,1239.77,0,75.4,12.91,1.98,3.28,3.7,OFF,1.79,1.7,1.8,21,55,3.1,6.2,ON,ON,12.8
452.620,2852,44.0,1.298,1239.91,0,75.4,12.91,1.98,3.28,3.7,OFF,1.79,1.7,1.8,23,55,3.1,6.2,ON,ON,12.8
452.660,2827,43.9,1.298,1240.05,0,75.4,12.92,1.95,3.29,3.7,OFF,1.79,1.7,1.8,21,55,3.1,6.2,ON,ON,12.8
452.700,2823,44.0,1.299,1240.19,0,75.4,12.93,1.98,3.29,3.7,OFF,1.79,1.7,1.8,21,55,3.1,6.2,ON,ON,12.8
452.740,2844,44.0,1.299,1240.34,0,75.4,12.91,1.97,3.29,3.7,OFF,1.79,1.7,1.8,21,55,3.1,6.2,ON,ON,12.8
452.780,2848,44.0,1.299,1240.48,0,75.4,12.90,1.98,3.29,3.7,OFF,1.79,1.7,1.8,21,55,3.1,6.2,ON,ON,12.8
452.820,2833,44.0,1.300,1240.62,0,75.4,12.89,1.96,3.28,3.7,OFF,1.79,1.7,1.8,21,55,3.1,6.2,ON,ON,12.8
452.860,2854,44.1,1.300,1240.76,0,75.4,12.91,1.98,3.29,3.7,OFF,1.79,1.7,1.8,21,55,3.1,6.2,ON,ON,12.8
452.900,2858,44.1,1.300,1240.91,0,75.4,12.91,1.97,3.30,3.7,OFF,1.79,1.7,1.8,21,55,3.1,6.2,ON,ON,12.8
452.940,2849,44.1,1.300,1241.05,0,75.4,12.91,1.98,3.29,3.6,OFF,1.80,1.7,1.8,21,55,3.1,6.1,ON,ON,12.8
452.980,2818,44.0,1.300,1241.19,0,75.4,12.89,1.93,3.28,3.6,OFF,1.80,1.7,1.8,21,55,3.1,6.1,ON,ON,12.8
453.020,2833,44.0,1.300,1241.33,0,75.4,12.89,1.92,3.28,3.6,OFF,1.80,1.7,1.9,21,55,3.1,6.1,ON,ON,12.8
453.060,2850,44.0,1.300,1241.47,0,75.4,12.89,1.99,3.29,3.6,OFF,1.80,1.7,1.8,21,55,3.1,6.1,ON,ON,12.8
453.100,2810,44.1,1.300,1241.62,0,75.4,12.89,1.95,3.29,3.6,OFF,1.80,1.7,1.8,21,55,3.1,6.1,ON,ON,12.8
453.140,2840,44.1,1.300,1241.76,0,75.4,12.91,1.98,3.29,3.6,OFF,1.80,1.7,1.8,21,55,3.1,6.1,ON,ON,12.8
453.180,2855,44.1,1.300,1241.90,0,75.3,12.90,2.00,3.29,3.6,OFF,1.80,1.7,1.8,21,55,3.1,6.1,ON,ON,12.8
453.220,2854,44.0,1.300,1242.04,0,75.3,12.90,2.00,3.29,3.6,OFF,1.80,1.7,1.8,21,55,3.1,6.1,ON,ON,12.8
453.260,2845,44.1,1.300,1242.19,0,75.3,12.89,1.99,3.30,3.6,OFF,1.80,1.7,1.8,21,55,3.1,6.1,ON,ON,12.8
453.300,2822,44.1,1.300,1242.33,0,75.4,12.88,1.95,3.29,3.6,OFF,1.80,1.7,1.8,21,55,3.1,6.1,ON,ON,12.8
453.340,2861,44.0,1.300,1242.47,0,75.3,12.88,1.96,3.29,3.6,OFF,1.80,1.7,1.8,21,55,3.1,6.1,ON,ON,12.8
453.380,2850,44.1,1.300,1242.61,0,75.3,12.89,1.99,3.28,3.6,OFF,1.80,1.7,1.8,23,55,3.1,6.1,ON,ON,12.8
453.420,2837,44.1,1.300,1242.76,0,75.3,12.90,1.96,3.29,3.6,OFF,1.80,1.7,1.8,21,55,3.1,6.1,ON,ON,12.8
453.460,2861,44.1,1.300,1242.90,0,75.3,12.90,1.98,3.29,3.6,OFF,1.80,1.7,1.8,21,55,3.1,6.1,ON,ON,12.9
453.500,2870,44.1,1.300,1243.04,0,75.3,12.90,1.97,3.29,3.6,OFF,1.80,1.7,1.8,23,55,3.1,6.1,ON,ON,12.9
453.540,2887,44.1,1.300,1243.19,0,75.3,12.90,1.99,3.29,3.6,OFF,1.80,1.7,1.8,23,55,3.1,6.1,ON,ON,12.9
453.580,2819,44.1,1.300,1243.33,0,75.3,12.88,1.97,3.28,3.6,OFF,1.80,1.7,1.8,21,55,3.1,6.1,ON,ON,12.9
453.620,2843,44.1,1.300,1243.47,0,75.3,12.87,1.98,3.29,3.6,OFF,1.80,1.7,1.8,21,55,3.1,6.1,ON,ON,12.9
453.660,2865,44.1,1.300,1243.62,0,75.3,12.87,1.99,3.29,3.6,OFF,1.80,1.7,1.8,21,55,3.1,6.1,ON,ON,12.9
453.700,2883,44.1,1.300,1243.76,0,75.3,12.88,2.00,3.29,3.6,OFF,1.80,1.7,1.8,23,55,3.1,6.1,ON,ON,12.9
453.740,2907,44.1,1.300,1243.90,0,75.3,12.88,2.04,3.29,3.6,OFF,1.80,1.7,1.8,23,55,3.1,6.1,ON,ON,12.9
453.780,2893,44.1,1.300,1244.05,0,75.3,12.87,2.01,3.28,3.6,OFF,1.80,1.7,1.8,23,55,3.1,6.1,ON,ON,13.0
453.820,2875,44.1,1.300,1244.19,0,75.3,12.87,1.98,3.28,3.6,OFF,1.80,1.7,1.8,21,55,3.1,6.1,ON,ON,13.0
453.860,2891,44.1,1.300,1244.34,0,75.3,12.87,2.01,3.28,3.6,OFF,1.80,1.7,1.8,23,55,3.1,6.1,ON,ON,13.0
453.900,2804,44.2,1.300,1244.48,0,75.3,12.88,1.95,3.29,3.6,OFF,1.80,1.7,1.8,21,55,3.1,6.1,ON,ON,13.0
453.940,2853,44.1,1.300,1244.62,0,75.3,12.88,1.95,3.29,3.6,OFF,1.80,1.7,1.9,21,55,3.1,6.1,ON,ON,13.0
453.980,2873,44.0,1.300,1244.77,0,75.3,12.88,2.00,3.28,3.6,OFF,1.80,1.7,1.8,23,55,3.1,6.1,ON,ON,13.0
454.020,2829,44.1,1.300,1244.91,0,75.3,12.86,1.95,3.28,3.6,OFF,1.80,1.7,1.8,21,55,3.1,6.1,ON,ON,12.9
454.060,2862,44.1,1.300,1245.06,0,75.3,12.86,1.99,3.28,3.6,OFF,1.80,1.7,1.8,21,55,3.1,6.1,ON,ON,12.9
454.100,2864,44.1,1.300,1245.20,0,75.3,12.86,1.97,3.29,3.6,OFF,1.80,1.7,1.8,23,55,3.1,6.1,ON,ON,12.9
454.140,2806,44.2,1.300,1245.34,0,75.3,12.87,1.93,3.30,3.6,OFF,1.80,1.7,1.8,21,55,3.1,6.1,ON,ON,12.9
454.180,2811,44.1,1.300,1245.48,0,75.3,12.87,1.91,3.28,3.6,OFF,1.80,1.7,1.8,21,54,3.1,6.1,ON,ON,12.8
454.220,2818,44.1,1.300,1245.63,0,75.3,12.86,1.92,3.28,3.6,OFF,1.80,1.7,1.8,21,55,3.1,6.1,ON,ON,12.8
454.260,2792,44.1,1.300,1245.77,0,75.3,12.86,1.91,3.29,3.6,OFF,1.80,1.7,1.8,21,55,3.1,6.1,ON,ON,12.8
454.300,2801,44.2,1.300,1245.91,0,75.3,12.87,1.90,3.29,3.6,OFF,1.80,1.7,1.8,21,55,3.1,6.1,ON,ON,12.8
454.340,2833,44.1,1.300,1246.05,0,75.3,12.87,1.95,3.28,3.6,OFF,1.80,1.7,1.8,21,55,3.1,6.1,ON,ON,12.8
454.380,2789,44.1,1.300,1246.19,0,75.3,12.85,1.93,3.29,3.6,OFF,1.80,1.7,1.8,21,55,3.1,6.1,ON,ON,12.8
454.420,2812,44.1,1.300,1246.34,0,75.3,12.84,1.95,3.28,3.6,OFF,1.80,1.7,1.8,21,55,3.1,6.1,ON,ON,12.7
454.460,2820,44.2,1.300,1246.48,0,75.3,12.86,1.93,3.29,3.6,OFF,1.80,1.7,1.8,21,55,3.1,6.1,ON,ON,12.7
454.500,2841,44.1,1.300,1246.62,0,75.3,12.86,1.95,3.28,3.6,OFF,1.80,1.7,1.8,21,55,3.1,6.1,ON,ON,12.7
454.540,2791,44.1,1.300,1246.76,0,75.3,12.84,1.92,3.28,3.6,OFF,1.80,1.7,1.8,21,55,3.1,6.1,ON,ON,12.7
454.580,2762,44.1,1.300,1246.90,0,75.4,12.86,1.87,3.28,3.6,OFF,1.80,1.7,1.8,21,55,3.1,6.1,ON,ON,12.7
454.620,2830,44.1,1.300,1247.04,0,75.4,12.86,1.92,3.29,3.6,OFF,1.80,1.7,1.8,21,55,3.1,6.1,ON,ON,12.7
454.660,2859,44.1,1.300,1247.18,0,75.3,12.85,1.98,3.28,3.6,OFF,1.80,1.7,1.8,21,55,3.1,6.1,ON,ON,12.7
454.700,2796,44.2,1.300,1247.32,0,75.3,12.83,1.93,3.27,3.6,OFF,1.80,1.7,1.8,21,55,3.1,6.1,ON,ON,12.7
454.740,2770,44.1,1.300,1247.47,0,75.3,12.85,1.91,3.29,3.6,OFF,1.80,1.7,1.8,21,55,3.1,6.1,ON,ON,12.7
454.780,2780,44.1,1.300,1247.61,0,75.3,12.85,1.90,3.29,3.6,OFF,1.80,1.7,1.8,21,55,3.1,6.1,ON,ON,12.7
454.820,2801,44.1,1.300,1247.75,0,75.3,12.83,1.91,3.28,3.6,OFF,1.80,1.7,1.9,21,55,3.1,6.1,ON,ON,12.7
454.860,2805,44.1,1.300,1247.89,0,75.3,12.84,1.94,3.27,3.6,OFF,1.80,1.7,1.8,21,55,3.1,6.1,ON,ON,12.7
454.900,2803,44.2,1.300,1248.03,0,75.3,12.86,1.93,3.28,3.6,OFF,1.80,1.7,1.8,21,55,3.1,6.1,ON,ON,12.7
454.940,2790,44.1,1.300,1248.17,0,75.3,12.85,1.91,3.28,3.6,OFF,1.80,1.7,1.8,21,55,3.1,6.1,ON,ON,12.7
454.980,2828,44.1,1.300,1248.31,0,75.3,12.84,1.97,3.28,3.6,OFF,1.80,1.7,1.8,21,55,3.2,6.1,ON,ON,12.7
455.020,2788,44.1,1.300,1248.45,0,75.3,12.83,1.94,3.28,3.6,OFF,1.80,1.7,1.8,21,55,3.2,6.1,ON,ON,12.7
455.060,2773,44.1,1.300,1248.59,0,75.3,12.83,1.90,3.29,3.6,OFF,1.80,1.7,1.8,21,55,3.2,6.1,ON,ON,12.6
455.100,2794,44.2,1.300,1248.73,0,75.3,12.83,1.90,3.28,3.6,OFF,1.80,1.7,1.8,21,55,3.2,6.1,ON,ON,12.6
455.140,2762,44.1,1.300,1248.87,0,75.3,12.84,1.90,3.28,3.6,OFF,1.80,1.7,1.8,21,55,3.2,6.1,ON,ON,12.6
455.180,2723,44.1,1.300,1249.01,0,75.3,12.84,1.84,3.29,3.6,OFF,1.80,1.7,1.9,21,55,3.2,6.1,ON,ON,12.6
455.220,2744,44.1,1.300,1249.15,0,75.3,12.86,1.87,3.28,3.6,OFF,1.80,1.7,1.9,21,55,3.2,6.1,ON,ON,12.6
455.260,2790,44.1,1.300,1249.29,0,75.3,12.84,1.90,3.28,3.6,OFF,1.80,1.7,1.8,21,55,3.2,6.1,ON,ON,12.6
455.300,2858,44.1,1.300,1249.43,0,75.3,12.84,1.98,3.28,3.6,OFF,1.80,1.7,1.8,21,55,3.2,6.1,ON,ON,12.6
455.340,2834,44.2,1.300,1249.57,0,75.3,12.84,1.96,3.29,3.6,OFF,1.80,1.7,1.8,21,55,3.2,6.1,ON,ON,12.6
455.380,2729,44.2,1.300,1249.71,0,75.3,12.82,1.88,3.28,3.6,OFF,1.80,1.7,1.8,21,55,3.2,6.1,ON,ON,12.5
455.420,2780,44.1,1.300,1249.85,0,75.3,12.84,1.92,3.28,3.6,OFF,1.80,1.7,1.8,21,55,3.2,6.1,ON,ON,12.5
455.460,2765,44.2,1.300,1249.99,0,75.3,12.85,1.93,3.29,3.6,OFF,1.80,1.7,1.8,21,55,3.2,6.1,ON,ON,12.5
455.500,2759,44.1,1.300,1250.13,0,75.3,12.86,1.89,3.28,3.6,OFF,1.80,1.7,1.8,21,55,3.2,6.1,ON,ON,12.5
455.540,2749,44.1,1.300,1250.27,0,75.3,12.83,1.88,3.28,3.6,OFF,1.80,1.7,1.8,21,54,3.2,6.1,ON,ON,12.5
455.580,2769,44.1,1.300,1250.41,0,75.3,12.83,1.90,3.29,3.6,OFF,1.80,1.7,1.8,21,55,3.2,6.1,ON,ON,12.6
455.620,2792,44.1,1.300,1250.55,0,75.3,12.84,1.88,3.28,3.6,OFF,1.80,1.7,1.8,21,55,3.2,6.1,ON,ON,12.6
455.660,2766,44.2,1.300,1250.69,0,75.3,12.84,1.88,3.28,3.6,OFF,1.80,1.7,1.8,21,55,3.2,6.1,ON,ON,12.5
455.700,2719,44.2,1.300,1250.82,0,75.3,12.85,1.85,3.28,3.6,OFF,1.80,1.7,1.8,21,55,3.2,6.1,ON,ON,12.5
455.740,2718,44.1,1.300,1250.96,0,75.3,12.85,1.87,3.28,3.6,OFF,1.80,1.7,1.9,21,55,3.2,6.1,ON,ON,12.5
455.780,2739,44.1,1.300,1251.10,0,75.3,12.83,1.88,3.28,3.6,OFF,1.80,1.7,1.8,21,55,3.2,6.1,ON,ON,12.4
455.820,2730,44.2,1.300,1251.24,0,75.3,12.84,1.87,3.29,3.6,OFF,1.80,1.7,1.8,21,55,3.2,6.1,ON,ON,12.4
455.860,2733,44.1,1.300,1251.38,0,75.3,12.85,1.86,3.29,3.6,OFF,1.80,1.7,1.8,21,55,3.2,6.1,ON,ON,12.4
455.900,2785,44.2,1.300,1251.51,0,75.3,12.85,1.90,3.27,3.6,OFF,1.80,1.7,1.8,21,55,3.2,6.1,ON,ON,12.4
455.940,2783,44.1,1.300,1251.65,0,75.3,12.86,1.93,3.29,3.6,OFF,1.80,1.7,1.8,21,55,3.2,6.1,ON,ON,12.4
455.980,2728,44.1,1.300,1251.79,0,75.3,12.85,1.87,3.29,3.6,OFF,1.80,1.7,1.8,21,55,3.2,6.1,ON,ON,12.4
456.020,2718,44.1,1.300,1251.93,0,75.3,12.86,1.86,3.28,3.6,OFF,1.80,1.7,1.8,21,55,3.2,6.1,ON,ON,12.4
456.060,2742,44.1,1.300,1252.07,0,75.3,12.86,1.85,3.29,3.6,OFF,1.80,1.7,1.8,21,55,3.2,6.1,ON,ON,12.4
456.100,2749,44.1,1.300,1252.20,0,75.3,12.84,1.87,3.29,3.6,OFF,1.80,1.7,1.8,21,55,3.2,6.1,ON,ON,12.4
456.140,2752,44.2,1.300,1252.34,0,75.3,12.86,1.87,3.28,3.6,OFF,1.80,1.7,1.8,21,55,3.2,6.1,ON,ON,12.4
456.180,2734,44.1,1.300,1252.48,0,75.3,12.86,1.87,3.29,3.6,OFF,1.80,1.7,1.8,21,55,3.2,6.1,ON,ON,12.4
456.220,2750,44.1,1.300,1252.62,0,75.3,12.85,1.86,3.29,3.6,OFF,1.80,1.7,1.9,20,55,3.2,6.1,ON,ON,12.4
456.260,2787,44.2,1.300,1252.75,0,75.3,12.85,1.92,3.28,3.6,OFF,1.80,1.7,1.8,21,55,3.2,6.1,ON,ON,12.4
456.300,2713,44.1,1.300,1252.89,0,75.3,12.86,1.85,3.29,3.6,OFF,1.80,1.7,1.8,21,55,3.2,6.1,ON,ON,12.4
456.340,2741,44.2,1.300,1253.03,0,75.3,12.84,1.84,3.28,3.6,OFF,1.80,1.7,1.8,21,55,3.2,6.1,ON,ON,12.4
456.380,2724,44.2,1.300,1253.17,0,75.3,12.87,1.85,3.28,3.6,OFF,1.80,1.7,1.8,21,54,3.2,6.1,ON,ON,12.4
456.420,2723,44.2,1.300,1253.31,0,75.3,12.87,1.84,3.29,3.6,OFF,1.80,1.7,1.8,21,55,3.2,6.1,ON,ON,12.4
456.460,2786,44.2,1.300,1253.44,0,75.3,12.86,1.89,3.28,3.6,OFF,1.80,1.7,1.8,21,55,3.2,6.1,ON,ON,12.4
456.500,2768,44.2,1.300,1253.58,0,75.3,12.87,1.90,3.28,3.6,OFF,1.80,1.7,1.8,21,54,3.2,6.1,ON,ON,12.4
456.540,2754,44.2,1.300,1253.72,0,75.3,12.85,1.89,3.29,3.6,OFF,1.80,1.7,1.8,21,55,3.2,6.1,ON,ON,12.4
456.580,2762,44.2,1.300,1253.86,0,75.3,12.86,1.88,3.28,3.6,OFF,1.80,1.7,1.8,21,55,3.2,6.1,ON,ON,12.5
456.620,2725,44.2,1.300,1254.00,0,75.3,12.87,1.86,3.28,3.6,OFF,1.80,1.7,1.8,21,54,3.2,6.1,ON,ON,12.4
456.660,2771,44.1,1.300,1254.13,0,75.3,12.88,1.88,3.29,3.6,OFF,1.80,1.7,1.8,21,54,3.2,6.1,ON,ON,12.4
456.700,2788,44.2,1.300,1254.27,0,75.3,12.86,1.91,3.29,3.6,OFF,1.80,1.7,1.8,21,55,3.2,6.1,ON,ON,12.5
456.740,2737,44.1,1.300,1254.41,0,75.3,12.88,1.87,3.28,3.6,OFF,1.80,1.7,1.8,21,55,3.2,6.1,ON,ON,12.5
456.780,2756,44.2,1.300,1254.55,0,75.3,12.87,1.88,3.29,3.6,OFF,1.80,1.7,1.8,21,55,3.2,6.1,ON,ON,12.5
456.820,2777,44.2,1.300,1254.69,0,75.3,12.88,1.89,3.29,3.6,OFF,1.80,1.7,1.8,21,55,3.2,6.1,ON,ON,12.5
456.860,2768,44.1,1.300,1254.83,0,75.3,12.86,1.89,3.28,3.6,OFF,1.80,1.7,1.8,21,55,3.2,6.1,ON,ON,12.5
456.900,2732,44.2,1.300,1254.97,0,75.3,12.89,1.88,3.29,3.6,OFF,1.80,1.7,1.8,21,55,3.2,6.1,ON,ON,12.5
456.940,2792,44.1,1.300,1255.11,0,75.3,12.88,1.92,3.29,3.6,OFF,1.80,1.7,1.8,21,55,3.2,6.1,ON,ON,12.4
456.980,2786,44.3,1.300,1255.24,0,75.3,12.88,1.92,3.28,3.6,OFF,1.80,1.7,1.8,21,55,3.2,6.1,ON,ON,12.5
457.020,2726,44.1,1.300,1255.38,0,75.3,12.89,1.88,3.29,3.6,OFF,1.80,1.7,1.8,21,55,3.2,6.1,ON,ON,12.5
457.060,2815,44.2,1.300,1255.52,0,75.3,12.88,1.93,3.29,3.6,OFF,1.80,1.7,1.8,21,55,3.2,6.1,ON,ON,12.5
