TIME,RPM,TPS,MAP,Sonda_Geral,2-step,Distância,Marcha,Temp._do_motor,Tensão_da_Bateria,Pressão_de_Óleo,Pressão_de_Combustível,Nível_de_combustível,Lenta,Consumo_medio,Potência_estimada,Torque_estimado,Velocidade_de_tração,Velocidade_de_referência
40.293,2691,1.8,-0.08,1.071,OFF,0.00,0,79.2,12.97,1.64,2.80,0.0,OFF,1.6,15,38,0.0,0.0
40.333,2720,1.7,-0.08,1.071,OFF,0.00,0,79.3,12.96,1.62,2.80,0.0,OFF,1.6,15,38,0.0,0.0
40.373,2675,1.7,-0.08,1.077,OFF,0.00,0,79.3,12.96,1.59,2.80,0.0,OFF,1.6,13,38,0.0,0.0
40.413,2745,1.8,-0.08,1.080,OFF,0.00,0,79.3,12.95,1.62,2.80,0.0,OFF,1.6,15,38,0.0,0.0
40.453,2693,1.8,-0.08,1.113,OFF,0.00,0,79.3,12.96,1.58,2.80,0.0,OFF,1.6,15,38,0.0,0.0
40.493,2746,1.7,-0.08,1.105,OFF,0.00,0,79.3,12.96,1.63,2.80,0.0,OFF,1.6,15,38,0.0,0.0
40.533,2719,1.7,-0.08,1.106,OFF,0.00,0,79.3,12.97,1.63,2.80,0.0,OFF,1.6,15,38,0.0,0.0
40.573,2722,1.8,-0.08,1.093,OFF,0.00,0,79.3,12.98,1.64,2.79,0.0,OFF,1.6,15,38,0.0,0.0
40.613,2673,1.8,-0.08,1.091,OFF,0.00,0,79.3,12.96,1.60,2.80,0.0,OFF,1.6,15,38,0.0,0.0
40.653,2700,1.7,-0.08,1.073,OFF,0.00,0,79.3,12.96,1.62,2.80,0.0,OFF,1.6,15,38,0.0,0.0
40.693,2675,1.9,-0.07,1.084,OFF,0.00,0,79.3,12.97,1.59,2.80,0.0,OFF,1.6,15,38,0.0,0.0
40.733,2765,1.8,-0.08,1.049,OFF,0.00,0,79.3,12.96,1.65,2.80,0.0,OFF,1.6,15,38,0.0,0.0
40.773,2744,1.7,-0.08,1.067,OFF,0.00,0,79.3,12.95,1.62,2.80,0.0,OFF,1.6,15,38,0.0,0.0
40.813,2757,1.8,-0.08,1.071,OFF,0.00,0,79.3,12.98,1.61,2.80,0.0,OFF,1.6,15,38,0.0,0.0
40.853,2690,1.8,-0.08,1.097,OFF,0.00,0,79.3,12.97,1.56,2.80,0.0,OFF,1.6,15,38,0.0,0.0
40.893,2682,1.8,-0.08,1.093,OFF,0.00,0,79.3,12.96,1.59,2.80,0.0,OFF,1.6,15,38,0.0,0.0
40.933,2693,1.8,-0.08,1.076,OFF,0.00,0,79.3,12.95,1.61,2.80,0.0,OFF,1.6,15,38,0.0,0.0
40.973,2670,1.8,-0.08,1.057,OFF,0.00,0,79.3,12.96,1.61,2.80,0.0,OFF,1.6,15,38,0.0,0.0
41.013,2695,1.8,-0.08,1.045,OFF,0.00,0,79.3,12.98,1.63,2.80,0.0,OFF,1.6,15,38,0.0,0.0
41.053,2734,1.8,-0.08,1.057,OFF,0.00,0,79.3,12.98,1.65,2.80,0.0,OFF,1.6,15,38,0.0,0.0
41.093,2708,1.7,-0.08,1.058,OFF,0.00,0,79.3,12.98,1.60,2.80,0.0,OFF,1.6,15,38,0.0,0.0
41.133,2717,1.8,-0.08,1.066,OFF,0.00,0,79.3,12.97,1.61,2.80,0.0,OFF,1.6,15,38,0.0,0.0
41.173,2704,1.7,-0.08,1.082,OFF,0.00,0,79.3,12.96,1.59,2.80,0.0,OFF,1.6,15,38,0.0,0.0
41.213,2746,1.8,-0.08,1.076,OFF,0.00,0,79.4,12.97,1.64,2.80,0.0,OFF,1.6,15,38,0.0,0.0
41.253,2726,1.8,-0.08,1.080,OFF,0.00,0,79.4,12.98,1.60,2.80,0.0,OFF,1.6,15,38,0.0,0.0
41.293,2730,1.8,-0.08,1.075,OFF,0.00,0,79.4,12.97,1.62,2.80,0.0,OFF,1.6,15,38,0.0,0.0
41.333,2697,1.8,-0.08,1.087,OFF,0.00,0,79.4,12.98,1.61,2.80,0.0,OFF,1.6,15,38,0.0,0.0
41.373,2696,1.8,-0.08,1.085,OFF,0.00,0,79.3,12.97,1.61,2.80,0.0,OFF,1.6,15,38,0.0,0.0
41.413,2712,1.8,-0.07,1.088,OFF,0.00,0,79.3,12.98,1.63,2.80,0.0,OFF,1.6,15,38,0.0,0.0
41.453,2759,1.8,-0.07,1.079,OFF,0.00,0,79.3,12.98,1.65,2.81,0.0,OFF,1.6,15,38,0.0,0.0
41.493,2735,1.8,-0.08,1.083,OFF,0.00,0,79.4,12.96,1.62,2.80,0.0,OFF,1.6,15,38,0.0,0.0
41.533,2801,1.8,-0.08,1.083,OFF,0.00,0,79.4,12.95,1.66,2.80,0.0,OFF,1.6,15,38,0.0,0.0
41.573,2785,1.8,-0.08,1.096,OFF,0.00,0,79.4,12.98,1.65,2.80,0.0,OFF,1.6,15,38,0.0,0.0
41.613,2782,1.9,-0.07,1.076,OFF,0.00,0,79.4,12.96,1.65,2.80,0.0,OFF,1.6,15,38,0.0,0.0
41.653,2774,1.7,-0.08,1.079,OFF,0.00,0,79.4,12.95,1.65,2.80,0.0,OFF,1.6,15,38,0.0,0.0
41.693,2795,1.8,-0.08,1.088,OFF,0.00,0,79.4,12.97,1.69,2.80,0.0,OFF,1.6,15,38,0.0,0.0
41.733,2761,1.8,-0.07,1.081,OFF,0.00,0,79.4,12.96,1.67,2.81,0.0,OFF,1.6,15,38,0.0,0.0
41.773,2749,1.8,-0.08,1.071,OFF,0.00,0,79.4,12.95,1.64,2.80,0.0,OFF,1.6,15,38,0.0,0.0
41.813,2712,1.8,-0.08,1.066,OFF,0.00,0,79.4,12.96,1.64,2.80,0.0,OFF,1.6,15,38,0.0,0.0
41.853,2681,1.9,-0.07,1.059,OFF,0.00,0,79.4,12.96,1.61,2.80,0.0,OFF,1.6,15,38,0.0,0.0
41.893,2697,1.8,-0.07,1.044,OFF,0.00,0,79.4,12.97,1.60,2.80,0.0,OFF,1.6,15,38,0.0,0.0
41.933,2656,1.8,-0.08,1.040,OFF,0.00,0,79.4,12.97,1.56,2.81,0.0,OFF,1.6,15,38,0.0,0.0
41.973,2653,1.8,-0.07,1.042,OFF,0.00,0,79.4,12.96,1.56,2.80,0.0,OFF,1.6,13,37,0.0,0.0
42.013,2635,1.8,-0.08,1.056,OFF,0.00,0,79.4,12.97,1.55,2.80,0.0,OFF,1.6,14,38,0.0,0.0
42.053,2633,1.8,-0.08,1.075,OFF,0.00,0,79.4,12.97,1.56,2.80,0.0,OFF,1.6,13,38,0.0,0.0
42.093,2697,1.8,-0.07,1.087,OFF,0.00,0,79.4,12.96,1.60,2.80,0.0,OFF,1.6,15,38,0.0,0.0
42.133,2677,1.8,-0.08,1.094,OFF,0.00,0,79.4,12.97,1.59,2.80,0.0,OFF,1.6,13,38,0.0,0.0
42.173,2737,1.8,-0.07,1.086,OFF,0.00,0,79.4,12.97,1.64,2.80,0.0,OFF,1.6,15,38,0.0,0.0
42.213,2684,1.9,-0.07,1.096,OFF,0.00,0,79.4,12.97,1.57,2.80,0.0,OFF,1.6,15,38,0.0,0.0
42.253,2757,1.8,-0.07,1.100,OFF,0.00,0,79.4,12.96,1.63,2.81,0.0,OFF,1.6,15,38,0.0,0.0
42.293,2699,1.8,-0.07,1.097,OFF,0.00,0,79.4,12.98,1.58,2.80,0.0,OFF,1.6,15,38,0.0,0.0
42.333,2752,1.8,-0.07,1.091,OFF,0.00,0,79.4,12.99,1.64,2.81,0.0,OFF,1.6,15,38,0.0,0.0
42.373,2744,1.8,-0.07,1.093,OFF,0.00,0,79.4,12.99,1.63,2.80,0.0,OFF,1.6,15,38,0.0,0.0
42.413,2760,1.8,-0.08,1.077,OFF,0.00,0,79.4,12.99,1.65,2.80,0.0,OFF,1.6,15,38,0.0,0.0
42.453,2767,1.8,-0.08,1.074,OFF,0.00,0,79.4,12.98,1.65,2.80,0.0,OFF,1.6,15,38,0.0,0.0
42.493,2722,1.8,-0.07,1.075,OFF,0.00,0,79.4,12.99,1.62,2.80,0.0,OFF,1.6,15,38,0.0,0.0
42.533,2697,1.8,-0.08,1.071,OFF,0.00,0,79.5,13.00,1.63,2.80,0.0,OFF,1.6,15,38,0.0,0.0
42.573,2674,1.8,-0.08,1.064,OFF,0.00,0,79.4,12.99,1.56,2.81,0.0,OFF,1.6,15,38,0.0,0.0
42.613,2660,1.7,-0.08,1.049,OFF,0.00,0,79.5,13.00,1.58,2.80,0.0,OFF,1.6,15,38,0.0,0.0
42.653,2680,1.7,-0.08,1.045,OFF,0.00,0,79.5,12.99,1.57,2.81,0.0,OFF,1.6,15,38,0.0,0.0
42.693,2662,1.7,-0.08,1.056,OFF,0.00,0,79.5,12.99,1.56,2.80,0.0,OFF,1.6,15,38,0.0,0.0
42.733,2679,1.8,-0.08,1.059,OFF,0.00,0,79.5,12.98,1.58,2.81,0.0,OFF,1.6,15,38,0.0,0.0
42.773,2657,1.8,-0.08,1.069,OFF,0.00,0,79.5,12.98,1.58,2.80,0.0,OFF,1.6,15,38,0.0,0.0
42.813,2660,1.8,-0.08,1.084,OFF,0.00,0,79.5,12.99,1.58,2.81,0.0,OFF,1.6,14,38,0.0,0.0
42.853,2640,1.8,-0.08,1.097,OFF,0.00,0,79.5,12.99,1.54,2.80,0.0,OFF,1.6,15,38,0.0,0.0
42.893,2639,1.8,-0.07,1.110,OFF,0.00,0,79.5,13.01,1.54,2.81,0.0,OFF,1.6,13,38,0.0,0.0
42.933,2656,1.8,-0.08,1.099,OFF,0.00,0,79.5,13.01,1.54,2.81,0.0,OFF,1.6,14,38,0.0,0.0
42.973,2679,1.8,-0.08,1.095,OFF,0.00,0,79.5,13.01,1.55,2.81,0.0,OFF,1.6,14,38,0.0,0.0
43.013,2716,1.8,-0.08,1.098,OFF,0.00,0,79.5,13.02,1.59,2.81,0.0,OFF,1.6,15,38,0.0,0.0
43.053,2652,1.8,-0.07,1.106,OFF,0.00,0,79.5,13.02,1.57,2.81,0.0,OFF,1.6,15,38,0.0,0.0
43.093,2717,1.9,-0.08,1.094,OFF,0.00,0,79.5,13.02,1.63,2.81,0.0,OFF,1.6,15,38,0.0,0.0
43.133,2705,1.9,-0.07,1.104,OFF,0.00,0,79.5,13.01,1.61,2.80,0.0,OFF,1.6,15,38,0.0,0.0
43.173,2746,1.8,-0.08,1.090,OFF,0.00,0,79.5,13.01,1.65,2.81,0.0,OFF,1.6,15,38,0.0,0.0
43.213,2724,1.8,-0.08,1.099,OFF,0.00,0,79.5,13.00,1.63,2.81,0.0,OFF,1.6,15,38,0.0,0.0
43.253,2734,1.7,-0.07,1.090,OFF,0.00,0,79.5,13.02,1.62,2.81,0.0,OFF,1.6,15,38,0.0,0.0
43.293,2687,1.8,-0.08,1.102,OFF,0.00,0,79.5,13.02,1.58,2.81,0.0,OFF,1.6,15,38,0.0,0.0
43.333,2702,1.9,-0.08,1.086,OFF,0.00,0,79.5,13.04,1.60,2.81,0.0,OFF,1.6,15,38,0.0,0.0
43.373,2669,1.8,-0.08,1.086,OFF,0.00,0,79.5,13.04,1.56,2.80,0.0,OFF,1.6,15,38,0.0,0.0
43.413,2713,1.9,-0.08,1.083,OFF,0.00,0,79.5,13.04,1.63,2.81,0.0,OFF,1.6,15,38,0.0,0.0
43.453,2683,1.9,-0.08,1.090,OFF,0.00,0,79.5,13.02,1.62,2.80,0.0,OFF,1.6,15,38,0.0,0.0
43.493,2748,1.8,-0.07,1.080,OFF,0.00,0,79.5,13.03,1.68,2.80,0.0,OFF,1.6,15,38,0.0,0.0
43.533,2726,1.8,-0.08,1.087,OFF,0.00,0,79.5,13.03,1.64,2.80,0.0,OFF,1.6,15,38,0.0,0.0
43.573,2758,1.8,-0.08,1.082,OFF,0.00,0,79.5,13.04,1.66,2.80,0.0,OFF,1.6,15,38,0.0,0.0
43.613,2710,1.9,-0.08,1.088,OFF,0.00,0,79.6,13.05,1.61,2.81,0.0,OFF,1.6,15,38,0.0,0.0
43.653,2790,1.8,-0.08,1.082,OFF,0.00,0,79.6,13.04,1.65,2.80,0.0,OFF,1.6,15,38,0.0,0.0
43.693,2770,1.7,-0.08,1.090,OFF,0.00,0,79.6,13.02,1.63,2.80,0.0,OFF,1.6,15,38,0.0,0.0
43.733,2813,1.7,-0.08,1.058,OFF,0.00,0,79.6,13.05,1.66,2.81,0.0,OFF,1.6,15,38,0.0,0.0
43.773,2756,1.9,-0.08,1.066,OFF,0.00,0,79.6,13.05,1.62,2.81,0.0,OFF,1.6,15,38,0.0,0.0
43.813,2792,1.9,-0.07,1.067,OFF,0.00,0,79.6,13.05,1.65,2.80,0.0,OFF,1.6,15,38,0.0,0.0
43.853,2784,1.7,-0.08,1.073,OFF,0.00,0,79.6,13.03,1.66,2.80,0.0,OFF,1.6,15,38,0.0,0.0
43.893,2814,1.8,-0.08,1.055,OFF,0.00,0,79.6,13.03,1.72,2.81,0.0,OFF,1.6,15,38,0.0,0.0
43.933,2790,1.8,-0.08,1.044,OFF,0.00,0,79.6,13.04,1.69,2.80,0.0,OFF,1.6,15,38,0.0,0.0
43.973,2787,1.7,-0.08,1.039,OFF,0.00,0,79.6,13.05,1.70,2.80,0.0,OFF,1.6,15,38,0.0,0.0
44.013,2750,1.8,-0.08,1.043,OFF,0.00,0,79.6,13.06,1.68,2.80,0.0,OFF,1.6,15,38,0.0,0.0
44.053,2747,1.8,-0.08,1.038,OFF,0.00,0,79.6,13.05,1.67,2.81,0.0,OFF,1.6,15,38,0.0,0.0
44.093,2790,1.8,-0.07,1.034,OFF,0.00,0,79.6,13.05,1.68,2.80,0.0,OFF,1.6,15,38,0.0,0.0
44.133,2763,1.9,-0.08,1.037,OFF,0.00,0,79.6,13.05,1.65,2.80,0.0,OFF,1.6,15,38,0.0,0.0
44.173,2786,1.8,-0.08,1.038,OFF,0.00,0,79.6,13.05,1.66,2.81,0.0,OFF,1.6,15,38,0.0,0.0
44.213,2749,1.8,-0.07,1.049,OFF,0.00,0,79.6,13.05,1.62,2.81,0.0,OFF,1.6,15,38,0.0,0.0
44.253,2799,1.8,-0.07,1.044,OFF,0.00,0,79.6,13.04,1.67,2.80,0.0,OFF,1.6,15,38,0.0,0.0
44.293,2754,1.7,-0.08,1.044,OFF,0.00,0,79.6,13.04,1.63,2.81,0.0,OFF,1.6,15,38,0.0,0.0
44.333,2785,1.7,-0.07,1.027,OFF,0.00,0,79.6,13.04,1.69,2.81,0.0,OFF,1.6,15,38,0.0,0.0
44.373,2773,1.8,-0.08,1.027,OFF,0.00,0,79.6,13.04,1.67,2.81,0.0,OFF,1.6,15,38,0.0,0.0
44.413,2725,1.7,-0.08,1.030,OFF,0.00,0,79.6,13.05,1.62,2.81,0.0,OFF,1.6,15,38,0.0,0.0
44.453,2727,1.8,-0.08,1.039,OFF,0.00,0,79.6,13.06,1.63,2.81,0.0,OFF,1.6,15,38,0.0,0.0
44.493,2680,1.8,-0.08,1.034,OFF,0.00,0,79.6,13.05,1.58,2.80,0.0,OFF,1.6,15,38,0.0,0.0
44.533,2719,1.8,-0.08,1.034,OFF,0.00,0,79.6,13.05,1.61,2.81,0.0,OFF,1.6,15,38,0.0,0.0
44.573,2712,1.8,-0.08,1.027,OFF,0.00,0,79.6,13.04,1.60,2.80,0.0,OFF,1.6,15,38,0.0,0.0
44.613,2718,1.7,-0.08,1.024,OFF,0.00,0,79.6,13.04,1.59,2.80,0.0,OFF,1.6,15,38,0.0,0.0
44.653,2691,1.8,-0.08,1.028,OFF,0.00,0,79.7,13.03,1.57,2.81,0.0,OFF,1.6,15,38,0.0,0.0
44.693,2693,1.7,-0.08,1.057,OFF,0.00,0,79.7,13.04,1.59,2.80,0.0,OFF,1.6,15,38,0.0,0.0
44.733,2719,1.7,-0.08,1.076,OFF,0.00,0,79.7,13.04,1.62,2.81,0.0,OFF,1.6,15,38,0.0,0.0
44.773,2721,1.7,-0.08,1.076,OFF,0.00,0,79.7,13.05,1.64,2.80,0.0,OFF,1.6,15,38,0.0,0.0
44.813,2778,1.8,-0.08,1.080,OFF,0.00,0,79.7,13.05,1.69,2.80,0.0,OFF,1.6,15,38,0.0,0.0
44.853,2757,1.8,-0.08,1.077,OFF,0.00,0,79.7,13.04,1.67,2.81,0.0,OFF,1.6,15,38,0.0,0.0
44.893,2767,1.8,-0.07,1.070,OFF,0.00,0,79.7,13.03,1.66,2.81,0.0,OFF,1.6,15,38,0.0,0.0
44.933,2704,1.8,-0.07,1.067,OFF,0.00,0,79.7,13.03,1.62,2.81,0.0,OFF,1.6,15,38,0.0,0.0
44.973,2735,1.8,-0.07,1.063,OFF,0.00,0,79.7,13.04,1.62,2.81,0.0,OFF,1.6,15,38,0.0,0.0
45.013,2714,1.8,-0.08,1.055,OFF,0.00,0,79.7,13.04,1.61,2.80,0.0,OFF,1.6,15,38,0.0,0.0
45.053,2711,1.8,-0.07,1.038,OFF,0.00,0,79.7,13.04,1.59,2.81,0.0,OFF,1.6,15,38,0.0,0.0
45.093,2683,1.9,-0.08,1.061,OFF,0.00,0,79.7,13.03,1.57,2.81,0.0,OFF,1.6,15,38,0.0,0.0
45.133,2691,1.8,-0.07,1.064,OFF,0.00,0,79.7,13.03,1.59,2.80,0.0,OFF,1.6,15,38,0.0,0.0
45.173,2713,1.9,-0.07,1.080,OFF,0.00,0,79.7,13.02,1.62,2.81,0.0,OFF,1.6,15,38,0.0,0.0
45.213,2737,1.7,-0.07,1.068,OFF,0.00,0,79.7,13.01,1.63,2.80,0.0,OFF,1.6,15,38,0.0,0.0
45.253,2710,1.8,-0.07,1.066,OFF,0.00,0,79.7,13.02,1.60,2.81,0.0,OFF,1.6,15,38,0.0,0.0
45.293,2722,1.8,-0.08,1.078,OFF,0.00,0,79.7,13.04,1.61,2.81,0.0,OFF,1.6,15,38,0.0,0.0
45.333,2688,1.8,-0.07,1.084,OFF,0.00,0,79.7,13.04,1.56,2.80,0.0,OFF,1.6,15,38,0.0,0.0
45.373,2692,1.8,-0.07,1.078,OFF,0.00,0,79.7,13.03,1.58,2.81,0.0,OFF,1.6,15,38,0.0,0.0
45.413,2653,1.7,-0.07,1.071,OFF,0.00,0,79.7,13.03,1.57,2.80,0.0,OFF,1.6,15,38,0.0,0.0
45.453,2719,1.9,-0.08,1.066,OFF,0.00,0,79.7,13.02,1.64,2.81,0.0,OFF,1.6,15,38,0.0,0.0
45.493,2714,1.8,-0.08,1.052,OFF,0.00,0,79.7,13.02,1.63,2.80,0.0,OFF,1.6,15,38,0.0,0.0
45.533,2762,1.8,-0.08,1.038,OFF,0.00,0,79.7,13.01,1.66,2.80,0.0,OFF,1.6,15,38,0.0,0.0
45.573,2737,1.8,-0.07,1.057,OFF,0.00,0,79.7,13.02,1.65,2.81,0.0,OFF,1.6,15,38,0.0,0.0
45.613,2705,1.8,-0.07,1.079,OFF,0.00,0,79.7,13.02,1.61,2.81,0.0,OFF,1.6,15,38,0.0,0.0
45.653,2706,1.8,-0.07,1.095,OFF,0.00,0,79.7,13.03,1.60,2.80,0.0,OFF,1.6,15,38,0.0,0.0
45.693,2710,1.8,-0.08,1.090,OFF,0.00,0,79.7,13.01,1.61,2.81,0.0,OFF,1.6,15,38,0.0,0.0
45.733,2704,1.8,-0.07,1.064,OFF,0.00,0,79.7,13.00,1.60,2.81,0.0,OFF,1.6,15,38,0.0,0.0
45.773,2669,1.8,-0.08,1.054,OFF,0.00,0,79.7,12.99,1.58,2.81,0.0,OFF,1.6,15,38,0.0,0.0
45.813,2694,1.9,-0.07,1.054,OFF,0.00,0,79.7,12.99,1.60,2.81,0.0,OFF,1.6,15,38,0.0,0.0
45.853,2643,1.8,-0.08,1.063,OFF,0.00,0,79.7,12.99,1.56,2.80,0.0,OFF,1.6,14,38,0.0,0.0
45.893,2717,2.0,-0.07,1.053,OFF,0.00,0,79.7,12.99,1.62,2.81,0.0,OFF,1.6,15,38,0.0,0.0
45.933,2678,2.5,-0.07,1.057,OFF,0.00,0,79.7,12.99,1.55,2.80,0.0,OFF,1.6,15,38,0.0,0.0
45.973,2694,3.2,-0.07,1.062,OFF,0.00,0,79.8,12.99,1.59,2.81,0.0,OFF,1.6,15,38,0.0,0.0
46.013,2675,4.2,-0.08,1.076,OFF,0.00,0,79.8,12.99,1.55,2.81,0.0,OFF,1.6,15,38,0.0,0.0
46.053,2710,4.7,-0.07,1.075,OFF,0.00,0,79.8,13.00,1.59,2.82,0.0,OFF,1.6,15,38,0.0,0.0
46.093,2747,5.0,-0.07,1.077,OFF,0.00,0,79.8,13.01,1.63,2.83,0.0,OFF,1.6,15,38,0.0,0.0
46.133,2745,5.3,-0.07,1.082,OFF,0.00,0,79.8,12.99,1.65,2.83,0.0,OFF,1.6,15,38,0.0,0.0
46.173,2754,5.8,-0.07,1.090,OFF,0.00,0,79.8,12.98,1.68,2.84,0.0,OFF,1.6,15,38,0.0,0.0
46.213,2759,6.3,-0.07,1.112,OFF,0.00,0,79.8,12.99,1.68,2.84,0.0,OFF,1.6,15,38,0.0,0.0
46.253,2808,6.6,-0.07,1.111,OFF,0.00,0,79.8,12.99,1.71,2.84,0.0,OFF,1.6,15,38,0.0,0.0
46.293,2865,6.8,-0.08,1.119,OFF,0.00,0,79.8,12.98,1.76,2.85,0.0,OFF,1.6,15,38,0.0,0.0
46.333,2913,7.0,-0.07,1.127,OFF,0.00,0,79.8,12.98,1.81,2.85,0.0,OFF,1.6,16,38,0.0,0.0
46.373,3028,7.1,-0.07,1.135,OFF,0.00,0,79.8,12.98,1.90,2.85,0.0,OFF,1.6,16,39,0.0,0.0
46.413,3116,7.3,-0.07,1.140,OFF,0.00,0,79.8,12.98,1.99,2.84,0.0,OFF,1.6,17,38,0.0,0.0
46.453,3219,7.4,-0.08,1.145,OFF,0.00,0,79.8,12.97,2.08,2.83,0.0,OFF,1.6,17,38,0.0,0.0
46.493,3301,7.4,-0.08,1.149,OFF,0.00,0,79.8,12.98,2.14,2.82,0.0,OFF,1.6,17,38,0.0,0.0
46.533,3470,7.4,-0.08,1.150,OFF,0.00,0,79.8,12.96,2.30,2.80,0.0,OFF,1.6,19,38,0.0,0.0
46.573,3517,7.5,-0.08,1.139,OFF,0.00,0,79.8,12.96,2.35,2.80,0.0,OFF,1.6,19,38,0.0,0.0
46.613,3597,7.5,-0.07,1.108,OFF,0.00,0,79.8,12.96,2.38,2.79,0.0,OFF,1.6,19,38,0.0,0.0
46.653,3627,7.5,-0.08,1.089,OFF,0.00,0,79.8,12.97,2.41,2.78,0.0,OFF,1.6,19,38,0.0,0.0
46.693,3673,7.6,-0.07,1.072,OFF,0.00,0,79.8,12.95,2.48,2.78,0.0,OFF,1.6,20,38,0.0,0.0
46.733,3734,7.5,-0.07,1.057,OFF,0.00,0,79.8,12.96,2.53,2.77,0.0,OFF,1.6,20,39,0.0,0.0
46.773,3758,7.6,-0.07,1.071,OFF,0.00,0,79.8,12.96,2.57,2.78,0.0,OFF,1.6,20,38,0.0,0.0
46.813,3812,7.6,-0.07,1.074,OFF,0.00,0,79.8,12.96,2.63,2.77,0.0,OFF,1.6,20,38,0.0,0.0
46.853,3861,7.5,-0.07,1.089,OFF,0.00,0,79.8,12.96,2.67,2.76,0.0,OFF,1.6,21,38,0.0,0.0
46.893,3914,7.6,-0.07,1.083,OFF,0.00,0,79.8,12.95,2.78,2.76,0.0,OFF,1.6,21,38,0.0,0.0
46.933,3945,7.5,-0.08,1.073,OFF,0.00,0,79.8,12.95,2.77,2.75,0.0,OFF,1.6,21,38,0.0,0.0
46.973,4000,7.6,-0.07,1.065,OFF,0.00,0,79.8,12.96,2.83,2.76,0.0,OFF,1.6,21,38,0.0,0.0
47.013,4056,7.5,-0.07,1.050,OFF,0.00,0,79.8,12.95,2.85,2.75,0.0,OFF,1.6,21,39,0.0,0.0
47.053,4120,7.6,-0.07,1.047,OFF,0.00,0,79.8,12.91,2.94,2.74,0.0,OFF,1.6,23,38,0.0,0.0
47.093,4176,7.6,-0.08,1.040,OFF,0.00,0,79.9,12.88,2.96,2.72,0.0,OFF,1.6,23,38,0.0,0.0
47.133,4265,7.6,-0.08,1.036,OFF,0.00,0,79.9,12.89,3.07,2.73,0.0,OFF,1.6,23,39,0.0,0.0
47.173,4361,7.7,-0.07,1.038,OFF,0.00,0,79.9,12.89,3.14,2.71,0.0,OFF,1.6,23,39,0.0,0.0
47.213,4507,7.7,-0.07,1.035,OFF,0.00,0,79.9,12.89,3.28,2.71,0.0,OFF,1.6,24,39,0.0,0.0
47.253,4683,7.9,-0.07,1.005,OFF,0.00,0,79.9,12.89,3.43,2.68,0.0,OFF,1.6,25,39,0.0,0.0
47.293,4856,7.9,-0.07,0.993,OFF,0.00,0,79.9,12.88,3.62,2.66,0.0,OFF,1.6,26,38,0.0,0.0
47.333,5010,7.9,-0.07,0.984,OFF,0.00,0,79.9,12.89,3.78,2.63,0.0,OFF,1.6,27,39,0.0,0.0
47.373,5161,7.9,-0.07,0.967,OFF,0.00,0,79.9,12.89,3.95,2.61,0.0,OFF,1.6,28,39,0.0,0.0
47.413,5251,8.0,-0.07,0.951,OFF,0.00,0,79.9,12.88,4.11,2.59,0.0,OFF,1.6,28,39,0.0,0.0
47.453,5277,8.1,-0.07,0.936,OFF,0.00,0,79.9,12.88,4.15,2.58,0.0,OFF,1.6,28,39,0.0,0.0
47.493,5257,8.0,-0.07,0.922,OFF,0.00,0,79.9,12.89,4.17,2.57,0.0,OFF,1.6,28,39,0.0,0.0
47.533,5240,8.0,-0.08,0.898,OFF,0.00,0,79.9,12.88,4.14,2.57,0.0,OFF,1.6,28,38,0.0,0.0
47.573,5202,8.0,-0.07,0.873,OFF,0.00,0,79.9,12.89,4.09,2.56,0.0,OFF,1.6,28,39,0.0,0.0
47.613,5186,8.2,-0.07,0.856,OFF,0.00,0,79.9,12.89,4.05,2.56,0.0,OFF,1.6,28,39,0.0,0.0
47.653,5154,8.2,-0.07,0.851,OFF,0.00,0,79.9,12.89,4.09,2.56,0.0,OFF,1.6,28,39,0.0,0.0
47.693,5149,8.1,-0.08,0.854,OFF,0.00,0,79.9,12.90,4.07,2.55,0.0,OFF,1.6,28,39,0.0,0.0
47.733,5132,8.2,-0.07,0.862,OFF,0.00,0,79.9,12.90,4.00,2.55,0.0,OFF,1.6,28,39,0.0,0.0
47.773,5131,8.1,-0.08,0.862,OFF,0.00,0,79.9,12.91,4.05,2.55,0.0,OFF,1.6,28,38,0.0,0.0
47.813,5101,8.2,-0.08,0.856,OFF,0.00,0,79.9,12.89,3.99,2.55,0.0,OFF,1.6,28,39,0.0,0.0
47.853,5070,8.1,-0.08,0.853,OFF,0.00,0,79.9,12.89,3.92,2.55,0.0,OFF,1.6,27,39,0.0,0.0
47.893,5074,8.1,-0.08,0.852,OFF,0.00,0,79.9,12.89,3.97,2.55,0.0,OFF,1.6,28,39,0.0,0.0
47.933,5073,8.2,-0.08,0.849,OFF,0.00,0,79.9,12.90,3.97,2.55,0.0,OFF,1.6,28,39,0.0,0.0
47.973,5042,8.1,-0.07,0.848,OFF,0.00,0,79.9,12.90,3.92,2.56,0.0,OFF,1.6,27,39,0.0,0.0
48.013,5063,8.1,-0.08,0.853,OFF,0.00,0,79.9,12.89,3.93,2.56,0.0,OFF,1.6,28,39,0.0,0.0
48.053,5076,8.3,-0.08,0.855,OFF,0.00,0,79.9,12.89,3.94,2.55,0.0,OFF,1.6,28,39,0.0,0.0
48.093,5088,8.4,-0.08,0.849,OFF,0.00,0,79.9,12.91,3.96,2.56,0.0,OFF,1.6,28,39,0.0,0.0
48.133,5094,8.5,-0.08,0.847,OFF,0.00,0,79.9,12.91,4.00,2.56,0.0,OFF,1.6,28,39,0.0,0.0
