TIME,RPM,TPS,Distância,Marcha,Temp._do_motor,Tensão_da_Bateria,Pressão_de_Óleo,Pressão_de_Combustível,Nível_de_combustível,Lenta,Velocidade_de_referência
172.940,2316,20.0,1497.24,2,88.0,12.81,1.26,3.23,2.4,OFF,39.1
172.980,2348,20.2,1497.70,2,88.0,12.81,1.32,3.22,2.4,OFF,41.0
173.020,2400,20.1,1498.19,2,88.0,12.80,1.38,3.22,2.4,OFF,43.0
173.060,2535,20.3,1498.68,2,88.1,12.79,1.44,3.21,2.4,OFF,44.5
173.100,2679,20.2,1499.18,2,88.1,12.80,1.55,3.20,2.4,OFF,45.5
173.140,2709,20.3,1499.68,2,88.1,12.77,1.59,3.20,2.4,OFF,44.6
173.180,2929,20.3,1500.19,2,88.1,12.77,1.77,3.19,2.4,OFF,46.4
173.220,3018,20.3,1500.72,2,88.1,12.77,1.84,3.18,2.4,OFF,47.5
173.260,3147,20.4,1501.28,2,88.1,12.76,1.93,3.17,2.4,OFF,49.7
173.300,3284,20.4,1501.89,2,88.1,12.76,2.07,3.15,2.4,OFF,53.9
173.340,3316,20.4,1502.51,2,88.1,12.77,2.09,3.14,2.4,OFF,55.7
173.380,3317,20.5,1503.15,2,88.1,12.77,2.10,3.13,2.4,OFF,57.5
173.420,3344,20.4,1503.79,2,88.1,12.77,2.14,3.13,2.4,OFF,57.8
173.460,3292,20.4,1504.45,2,88.1,12.77,2.11,3.13,2.4,OFF,58.6
173.500,3321,20.4,1505.11,2,88.1,12.77,2.12,3.12,2.4,OFF,59.7
173.540,3330,20.5,1505.77,3,88.1,12.78,2.10,3.13,2.4,OFF,59.7
173.580,3345,20.5,1506.44,2,88.1,12.75,2.13,3.12,2.4,OFF,59.7
173.620,3349,20.5,1507.07,3,88.0,12.78,2.12,3.13,2.4,OFF,59.1
173.660,3334,20.5,1507.67,2,88.1,12.76,2.14,3.12,2.4,OFF,54.5
173.700,3374,20.5,1508.25,2,88.1,12.78,2.15,3.12,2.4,OFF,53.7
173.740,3331,20.5,1508.79,2,88.1,12.77,2.12,3.11,2.4,OFF,48.8
173.780,3383,20.5,1509.27,1,88.1,12.78,2.14,3.12,2.4,OFF,43.8
173.820,3360,20.5,1509.71,1,88.1,12.77,2.14,3.11,2.4,OFF,39.9
173.860,3406,20.5,1510.08,1,88.1,12.78,2.18,3.12,2.4,OFF,34.5
173.900,3403,20.5,1510.37,1,88.1,12.76,2.19,3.12,2.4,OFF,27.2
173.940,3389,20.5,1510.65,0,88.1,12.77,2.19,3.12,2.4,OFF,25.1
173.980,3403,20.4,1510.95,0,88.1,12.76,2.21,3.11,2.4,OFF,26.7
174.020,3371,20.5,1511.25,0,88.1,12.77,2.18,3.11,2.4,OFF,26.8
174.060,3408,20.5,1511.55,0,88.1,12.76,2.17,3.11,2.4,OFF,26.9
174.100,3415,20.5,1511.85,0,88.1,12.77,2.19,3.11,2.4,OFF,26.9
174.140,3426,20.5,1512.14,0,88.1,12.76,2.20,3.11,2.4,OFF,26.9
174.180,3416,20.5,1512.45,0,88.1,12.78,2.20,3.11,2.4,OFF,27.1
174.220,3427,20.5,1512.81,1,88.1,12.79,2.22,3.11,2.4,OFF,32.1
174.260,3437,20.5,1513.22,1,88.1,12.77,2.25,3.11,2.4,OFF,36.2
174.300,3462,20.5,1513.66,1,88.1,12.78,2.27,3.11,2.4,OFF,40.1
174.340,3487,20.5,1514.12,1,88.1,12.78,2.26,3.11,2.4,OFF,40.6
174.380,3501,20.5,1514.59,1,88.1,12.78,2.27,3.11,2.4,OFF,41.1
174.420,3497,20.5,1515.08,1,88.1,12.79,2.26,3.11,2.4,OFF,44.5
174.460,3517,20.5,1515.58,1,88.1,12.77,2.27,3.11,2.4,OFF,44.6
174.500,3546,20.4,1516.08,1,88.1,12.78,2.33,3.11,2.4,OFF,44.9
174.540,3529,20.4,1516.58,1,88.1,12.79,2.33,3.11,2.4,OFF,45.0
174.580,3554,20.4,1517.08,1,88.1,12.79,2.34,3.11,2.4,OFF,45.0
174.620,3584,20.5,1517.56,1,88.1,12.79,2.33,3.11,2.4,OFF,43.5
174.660,3569,20.6,1518.01,1,88.1,12.78,2.32,3.12,2.4,OFF,42.6
174.700,3623,20.5,1518.40,1,88.1,12.79,2.39,3.11,2.4,OFF,37.1
174.740,3671,20.6,1518.75,1,88.1,12.78,2.44,3.11,2.4,OFF,32.1
174.780,3677,20.5,1519.10,1,88.1,12.79,2.46,3.11,2.4,OFF,31.9
174.820,3706,20.5,1519.43,0,88.1,12.78,2.47,3.11,2.4,OFF,31.2
174.860,3747,20.6,1519.72,0,88.1,12.79,2.49,3.11,2.4,OFF,26.2
174.900,3775,20.5,1519.97,0,88.1,12.78,2.54,3.11,2.4,OFF,25.4
174.940,3804,20.6,1520.18,0,88.1,12.78,2.57,3.11,2.4,OFF,18.8
174.980,3828,20.5,1520.37,0,88.1,12.79,2.57,3.11,2.4,OFF,16.9
175.020,3836,20.5,1520.56,0,88.1,12.78,2.58,3.10,2.4,OFF,16.8
175.060,3849,20.4,1520.75,0,88.1,12.79,2.63,3.10,2.4,OFF,17.1
175.100,3861,20.5,1520.94,0,88.1,12.78,2.64,3.10,2.4,OFF,17.2
175.140,3864,20.6,1521.13,0,88.1,12.79,2.59,3.10,2.4,OFF,17.3
175.180,3844,20.5,1521.32,0,88.1,12.79,2.62,3.10,2.4,OFF,17.4
175.220,3847,20.5,1521.52,0,88.1,12.79,2.62,3.10,2.4,OFF,17.4
175.260,3850,20.6,1521.71,0,88.1,12.79,2.62,3.10,2.4,OFF,17.4
175.300,3939,20.5,1521.91,0,88.1,12.79,2.65,3.10,2.4,OFF,17.5
175.340,4023,20.6,1522.15,0,88.1,12.79,2.74,3.10,2.4,OFF,21.6
175.380,4238,20.6,1522.40,0,88.1,12.79,2.92,3.09,2.4,OFF,22.4
175.420,4407,20.5,1522.67,0,88.1,12.79,3.10,3.07,2.4,OFF,23.1
175.460,4670,20.4,1522.99,0,88.1,12.79,3.32,3.04,2.4,OFF,28.5
175.500,4941,20.5,1523.30,0,88.1,12.78,3.63,3.01,2.4,OFF,27.8
175.540,5246,20.5,1523.59,0,88.1,12.78,3.89,2.98,2.4,OFF,26.3
175.580,5319,20.1,1523.89,0,88.1,12.78,4.09,2.96,2.4,OFF,27.1
175.620,5326,19.8,1524.18,0,88.1,12.78,4.09,2.94,2.4,OFF,26.2
175.660,5289,17.8,1524.44,0,88.1,12.78,4.09,2.92,2.4,OFF,23.0
175.700,5211,16.8,1524.67,0,88.1,12.79,4.04,2.90,2.4,OFF,22.2
175.740,5124,16.5,1524.88,0,88.1,12.79,3.97,2.88,2.4,OFF,18.9
175.780,4993,16.3,1525.07,0,88.1,12.80,3.84,2.87,2.4,OFF,18.6
175.820,4887,16.1,1525.26,0,88.1,12.79,3.73,2.87,2.4,OFF,16.9
175.860,4759,16.1,1525.45,0,88.1,12.81,3.62,2.86,2.4,OFF,16.8
175.900,4708,16.0,1525.63,0,88.1,12.81,3.56,2.87,2.4,OFF,16.7
175.940,4607,15.9,1525.79,0,88.1,12.81,3.41,2.87,2.4,OFF,14.8
175.980,4456,15.9,1525.95,0,88.1,12.81,3.31,2.88,2.4,OFF,14.2
176.020,4345,15.9,1526.10,0,88.1,12.82,3.20,2.89,2.4,OFF,13.9
176.060,4174,15.8,1526.23,0,88.1,12.81,3.04,2.91,2.4,OFF,12.1
176.100,4099,15.8,1526.36,0,88.1,12.83,2.92,2.93,2.4,OFF,11.7
176.140,3948,15.7,1526.49,0,88.1,12.81,2.79,2.94,2.4,OFF,11.7
176.180,3776,15.7,1526.62,0,88.1,12.82,2.65,2.96,2.4,OFF,11.6
176.220,3724,15.7,1526.75,0,88.1,12.83,2.52,2.97,2.4,OFF,11.6
176.260,3597,15.7,1526.89,0,88.1,12.83,2.36,2.98,2.4,OFF,12.7
176.300,3467,15.7,1527.03,0,88.1,12.84,2.31,2.99,2.4,OFF,12.3
176.340,3510,15.7,1527.18,0,88.1,12.85,2.30,3.00,2.4,OFF,13.3
176.380,3404,15.6,1527.32,0,88.1,12.84,2.22,3.01,2.4,OFF,12.9
176.420,3400,15.6,1527.48,0,88.1,12.84,2.22,3.01,2.4,OFF,13.9
176.460,3411,15.6,1527.64,0,88.1,12.85,2.20,3.01,2.4,OFF,14.5
176.500,3359,15.6,1527.82,0,88.1,12.84,2.13,3.02,2.4,OFF,15.6
176.540,3370,15.6,1527.99,0,88.1,12.85,2.18,3.02,2.4,OFF,15.6
176.580,3397,15.6,1528.16,0,88.1,12.85,2.11,3.02,2.4,OFF,15.5
176.620,3358,15.6,1528.33,0,88.1,12.85,2.18,3.02,2.4,OFF,15.5
176.660,3415,15.6,1528.54,0,88.1,12.85,2.20,3.03,2.4,OFF,17.2
176.700,3328,15.5,1528.75,0,88.1,12.85,2.15,3.02,2.4,OFF,19.1
176.740,3440,15.6,1528.97,0,88.1,12.85,2.22,3.02,2.4,OFF,19.5
176.780,3392,15.6,1529.23,0,88.1,12.86,2.20,3.03,2.4,OFF,22.7
176.820,3404,15.6,1529.48,0,88.1,12.85,2.17,3.02,2.4,OFF,23.0
176.860,3375,15.6,1529.74,0,88.1,12.86,2.15,3.03,2.4,OFF,22.9
176.900,3315,15.6,1529.96,0,88.1,12.85,2.10,3.03,2.4,OFF,21.1
176.940,3323,15.6,1530.17,0,88.1,12.85,2.08,3.03,2.4,OFF,19.2
176.980,3282,15.5,1530.40,0,88.2,12.85,2.08,3.03,2.4,OFF,20.6
177.020,3323,15.6,1530.62,0,88.2,12.85,2.11,3.03,2.4,OFF,20.5
177.060,3328,15.6,1530.83,0,88.2,12.85,2.11,3.03,2.4,OFF,18.9
177.100,3256,15.6,1531.05,0,88.2,12.85,2.07,3.03,2.4,OFF,19.0
177.140,3282,15.5,1531.30,0,88.2,12.85,2.11,3.04,2.4,OFF,22.1
177.180,3302,15.5,1531.56,0,88.2,12.85,2.06,3.03,2.4,OFF,22.9
177.220,3291,15.5,1531.81,0,88.2,12.84,2.11,3.03,2.4,OFF,22.9
177.260,3346,15.5,1532.05,0,88.2,12.84,2.09,3.04,2.4,OFF,21.3
177.300,3284,15.5,1532.29,0,88.2,12.84,2.08,3.03,2.4,OFF,21.3
177.340,3356,15.5,1532.54,0,88.2,12.84,2.09,3.03,2.4,OFF,22.8
177.380,3310,15.5,1532.79,0,88.2,12.84,2.11,3.03,2.4,OFF,22.8
177.420,3359,15.5,1533.01,0,88.2,12.84,2.14,3.03,2.4,OFF,20.9
177.460,3308,15.5,1533.22,0,88.2,12.84,2.10,3.03,2.4,OFF,19.2
177.500,3353,15.5,1533.43,0,88.2,12.84,2.16,3.03,2.4,OFF,18.7
177.540,3387,15.6,1533.64,0,88.2,12.84,2.18,3.03,2.4,OFF,18.7
177.580,3364,15.5,1533.83,0,88.2,12.83,2.13,3.03,2.4,OFF,17.2
177.620,3442,15.6,1534.01,0,88.1,12.82,2.23,3.03,2.4,OFF,16.8
177.660,3387,15.6,1534.18,0,88.1,12.83,2.17,3.03,2.4,OFF,15.3
177.700,3406,15.5,1534.35,0,88.1,12.82,2.20,3.02,2.4,OFF,15.2
177.740,3466,15.6,1534.52,0,88.1,12.82,2.24,3.03,2.4,OFF,15.3
177.780,3392,15.6,1534.69,0,88.2,12.82,2.18,3.02,2.4,OFF,15.4
177.820,3423,15.6,1534.86,0,88.2,12.82,2.20,3.03,2.4,OFF,15.4
177.860,3416,15.6,1535.03,0,88.2,12.81,2.19,3.03,2.4,OFF,15.4
177.900,3379,15.5,1535.22,0,88.2,12.82,2.16,3.03,2.4,OFF,15.9
177.940,3433,15.6,1535.44,0,88.2,12.81,2.22,3.03,2.4,OFF,19.2
177.980,3357,15.8,1535.65,0,88.2,12.82,2.17,3.03,2.4,OFF,19.3
178.020,3326,16.1,1535.86,0,88.2,12.82,2.13,3.03,2.4,OFF,19.2
178.060,3370,16.2,1536.08,0,88.2,12.82,2.13,3.03,2.4,OFF,19.2
178.100,3320,16.3,1536.29,0,88.2,12.81,2.08,3.03,2.4,OFF,19.1
178.140,3345,16.4,1536.50,0,88.2,12.82,2.12,3.04,2.4,OFF,19.0
178.180,3313,16.5,1536.69,0,88.2,12.81,2.08,3.04,2.4,OFF,17.3
178.220,3299,16.5,1536.86,0,88.2,12.81,2.08,3.04,2.4,OFF,15.4
178.260,3315,16.6,1537.03,0,88.2,12.81,2.07,3.04,2.4,OFF,15.1
178.300,3289,16.6,1537.20,0,88.2,12.80,2.09,3.04,2.4,OFF,15.6
178.340,3327,16.6,1537.38,0,88.2,12.81,2.11,3.04,2.4,OFF,15.7
178.380,3291,16.6,1537.58,0,88.2,12.80,2.08,3.04,2.4,OFF,17.5
178.420,3344,16.6,1537.83,0,88.2,12.81,2.11,3.05,2.4,OFF,21.1
178.460,3297,16.7,1538.08,0,88.2,12.80,2.08,3.04,2.4,OFF,23.0
178.500,3358,16.7,1538.34,0,88.2,12.80,2.12,3.05,2.4,OFF,23.1
178.540,3305,16.7,1538.59,0,88.2,12.80,2.09,3.05,2.4,OFF,22.6
178.580,3334,16.7,1538.84,0,88.2,12.79,2.11,3.05,2.4,OFF,22.4
178.620,3335,16.7,1539.07,0,88.2,12.80,2.09,3.05,2.4,OFF,20.8
178.660,3292,16.7,1539.27,0,88.2,12.78,2.07,3.04,2.4,OFF,18.8
178.700,3356,16.7,1539.47,0,88.2,12.80,2.13,3.05,2.4,OFF,17.3
178.740,3374,16.7,1539.71,0,88.2,12.79,2.14,3.05,2.4,OFF,20.8
178.780,3349,16.7,1539.99,0,88.2,12.79,2.13,3.05,2.4,OFF,24.5
178.820,3405,16.7,1540.29,0,88.2,12.79,2.16,3.05,2.4,OFF,26.5
178.860,3399,16.7,1540.58,0,88.2,12.79,2.16,3.05,2.4,OFF,26.5
178.900,3418,16.8,1540.85,0,88.2,12.79,2.20,3.05,2.4,OFF,24.8
178.940,3457,16.8,1541.11,0,88.2,12.80,2.19,3.05,2.4,OFF,23.5
178.980,3486,16.7,1541.36,0,88.2,12.78,2.23,3.04,2.4,OFF,23.3
179.020,3501,16.8,1541.59,0,88.2,12.79,2.25,3.04,2.4,OFF,21.5
179.060,3519,16.7,1541.80,0,88.2,12.78,2.29,3.04,2.4,OFF,19.6
179.100,3512,16.8,1541.98,0,88.2,12.78,2.29,3.04,2.4,OFF,16.5
179.140,3545,16.7,1542.17,0,88.2,12.77,2.28,3.04,2.4,OFF,16.3
179.180,3517,16.8,1542.35,0,88.2,12.79,2.26,3.04,2.4,OFF,16.4
179.220,3541,16.8,1542.53,0,88.2,12.78,2.29,3.04,2.4,OFF,16.3
179.260,3500,16.8,1542.70,0,88.2,12.78,2.27,3.04,2.4,OFF,15.9
179.300,3512,16.8,1542.88,0,88.2,12.78,2.29,3.04,2.4,OFF,15.9
179.340,3589,16.9,1543.06,0,88.2,12.77,2.35,3.04,2.4,OFF,16.0
179.380,3574,16.9,1543.24,0,88.2,12.78,2.31,3.04,2.4,OFF,16.0
179.420,3560,17.0,1543.41,0,88.2,12.77,2.32,3.04,2.4,OFF,16.0
179.460,3499,17.3,1543.59,0,88.2,12.77,2.25,3.05,2.4,OFF,16.0
179.500,3406,20.4,1543.77,0,88.2,12.78,2.18,3.05,2.4,OFF,16.0
179.540,3378,23.6,1543.94,0,88.2,12.76,2.16,3.07,2.4,OFF,15.9
179.580,3303,25.1,1544.12,0,88.2,12.76,2.09,3.11,2.4,OFF,15.7
179.620,3373,25.4,1544.29,0,88.2,12.76,2.14,3.14,2.4,OFF,15.6
179.660,3446,25.7,1544.46,0,88.2,12.77,2.17,3.15,2.4,OFF,15.5
179.700,3546,27.6,1544.64,0,88.2,12.76,2.28,3.17,2.4,OFF,15.5
179.740,3711,30.1,1544.81,0,88.2,12.75,2.44,3.18,2.4,OFF,15.6
179.780,3846,31.5,1545.00,0,88.2,12.75,2.56,3.20,2.4,OFF,16.5
179.820,3996,32.1,1545.18,0,88.2,12.75,2.69,3.20,2.4,OFF,16.6
179.860,4233,32.2,1545.37,0,88.2,12.74,2.85,3.20,2.4,OFF,17.1
179.900,4541,32.5,1545.58,0,88.2,12.74,3.10,3.19,2.4,OFF,18.1
179.940,4930,32.6,1545.79,0,88.2,12.74,3.43,3.16,2.4,OFF,19.0
179.980,5315,32.6,1546.03,0,88.2,12.72,3.81,3.13,2.4,OFF,20.5
180.020,5595,32.7,1546.27,0,88.2,12.72,4.17,3.11,2.4,OFF,21.8
180.060,5917,32.7,1546.54,0,88.2,12.74,4.42,3.09,2.4,OFF,23.5
180.100,6154,32.7,1546.82,0,88.2,12.72,4.66,3.08,2.4,OFF,25.2
180.140,6386,32.7,1547.12,0,88.2,12.72,4.77,3.06,2.4,OFF,26.5
180.180,6630,32.7,1547.43,0,88.2,12.72,4.88,3.04,2.4,OFF,27.6
180.220,6866,32.6,1547.74,0,88.2,12.71,4.96,3.02,2.4,OFF,28.1
180.260,7060,31.0,1548.05,0,88.2,12.70,5.01,2.99,2.4,OFF,27.9
