TIME,RPM,TPS,Ponto_de_ignição,Distância,Fluxo_total_de_combustível,Temp._do_motor,Tensão_da_Bateria,Pressão_de_Óleo,Pressão_de_Combustível,Nível_de_combustível,Velocidade_de_referência
116.108,5898,13.4,23.50,717.49,16.4,80.5,13.07,5.02,2.76,0.0,15.3
116.148,5989,10.7,23.50,717.66,16.4,80.5,13.06,5.13,2.71,0.0,15.0
116.188,6050,10.4,23.50,717.82,16.5,80.5,13.06,5.14,2.67,0.0,14.9
116.228,6040,10.4,23.50,717.99,16.5,80.5,13.05,5.15,2.64,0.0,14.7
116.268,5945,10.4,23.50,718.15,16.3,80.5,13.06,5.17,2.61,0.0,14.6
116.308,5858,8.2,24.08,718.31,16.0,80.5,13.06,5.11,2.61,0.0,14.5
116.348,5695,3.2,25.88,718.47,15.5,80.5,13.06,5.05,2.59,0.0,14.3
116.388,5494,3.2,25.84,718.63,15.1,80.5,13.07,4.86,2.55,0.0,14.1
116.428,5254,7.8,24.18,718.78,25.2,80.5,13.06,4.64,2.52,0.0,13.8
116.468,4960,8.7,23.37,718.93,20.5,80.5,13.06,4.35,2.53,0.0,13.6
116.508,4652,8.8,22.45,719.08,17.0,80.6,13.08,4.01,2.54,0.0,13.4
116.548,4386,12.8,20.84,719.23,20.9,80.6,13.09,3.66,2.57,0.0,13.2
116.588,4193,21.2,19.69,719.37,21.1,80.6,13.07,3.45,2.63,0.0,13.0
116.628,4083,24.8,19.02,719.52,17.5,80.6,13.08,3.26,2.71,0.0,12.7
116.668,4331,25.3,20.37,719.66,16.4,80.6,13.08,3.31,2.81,0.0,12.6
116.708,4850,25.3,22.49,719.79,16.6,80.6,13.07,3.76,2.86,0.0,12.3
116.748,5368,25.4,23.36,719.93,16.3,80.6,13.08,4.39,2.88,0.0,12.1
116.788,5671,19.4,23.50,720.06,16.4,80.6,13.07,4.77,2.85,0.0,11.9
116.828,5816,7.1,24.46,720.19,15.7,80.6,13.07,4.94,2.80,0.0,11.9
116.868,5989,4.5,25.46,720.32,16.1,80.6,13.07,5.11,2.71,0.0,11.9
116.908,5979,4.4,25.50,720.45,16.2,80.6,13.06,5.15,2.64,0.0,11.6
116.948,5818,4.5,25.43,720.58,15.9,80.6,13.08,5.08,2.59,0.0,11.4
116.988,5544,4.4,25.47,720.70,15.2,80.6,13.08,4.89,2.56,0.0,11.2
117.028,5310,4.5,25.22,720.83,14.5,80.6,13.09,4.75,2.54,0.0,11.1
117.068,5058,4.4,24.91,720.95,13.7,80.6,13.09,4.43,2.53,0.0,10.8
117.108,4829,4.5,24.37,721.06,13.2,80.6,13.09,4.16,2.52,0.0,10.5
117.148,4633,4.4,23.86,721.18,12.7,80.6,13.09,3.96,2.52,0.0,10.5
117.188,4414,4.9,22.75,721.29,12.1,80.6,13.11,3.74,2.52,0.0,10.2
117.228,4219,5.4,21.38,721.41,11.4,80.6,13.11,3.47,2.54,0.0,10.0
117.268,3979,6.4,19.62,721.52,10.9,80.6,13.10,3.19,2.56,0.0,9.8
117.308,3775,9.6,16.84,721.62,15.4,80.6,13.12,2.98,2.58,0.0,9.7
117.348,3561,10.4,14.63,721.73,13.5,80.6,13.11,2.72,2.63,0.0,9.5
117.388,3346,10.6,13.20,721.83,11.4,80.6,13.11,2.45,2.67,0.0,9.5
117.428,3182,10.6,12.41,721.94,10.2,80.6,13.11,2.25,2.71,0.0,9.3
117.468,3199,10.7,12.47,722.04,8.8,80.7,13.11,2.28,2.74,0.0,9.1
117.508,3125,10.6,12.17,722.14,8.5,80.7,13.11,2.17,2.77,0.0,9.1
117.548,3281,10.8,12.88,722.24,8.9,80.7,13.12,2.31,2.78,0.0,9.0
117.588,3318,10.7,13.12,722.34,9.0,80.7,13.12,2.37,2.80,0.0,9.0
117.628,3386,12.6,13.49,722.44,9.5,80.6,13.12,2.44,2.80,0.0,8.7
117.668,3516,18.4,13.84,722.53,18.5,80.6,13.09,2.57,2.81,0.0,8.6
117.708,3476,19.5,13.93,722.63,16.9,80.6,13.10,2.58,2.85,0.0,8.5
117.748,3684,19.6,15.65,722.72,15.2,80.7,13.10,2.68,2.88,0.0,8.3
117.788,3814,19.6,16.86,722.81,14.2,80.7,13.11,2.91,2.90,0.0,8.3
117.828,4202,14.2,19.65,722.90,11.7,80.7,13.10,3.22,2.91,0.0,8.0
117.868,4636,8.2,22.34,722.99,12.3,80.7,13.09,3.59,2.86,0.0,8.0
117.908,5021,6.5,24.22,723.08,13.6,80.7,13.10,4.03,2.78,0.0,7.8
117.948,5256,6.2,24.58,723.16,14.3,80.7,13.10,4.38,2.71,0.0,7.8
117.988,5233,5.1,24.89,723.25,14.2,80.7,13.10,4.48,2.65,0.0,7.6
118.028,5118,4.9,24.89,723.33,14.0,80.7,13.10,4.42,2.61,0.0,7.5
118.068,4961,4.9,24.70,723.42,13.6,80.7,13.10,4.28,2.58,0.0,7.8
118.108,4854,5.0,24.34,723.52,13.2,80.7,13.10,4.11,2.56,0.0,8.5
118.148,4666,4.9,23.84,723.61,12.8,80.7,13.11,3.99,2.55,0.0,8.5
118.188,4461,4.8,23.32,723.70,12.2,80.7,13.09,3.77,2.54,0.0,8.2
118.228,4354,4.8,22.53,723.79,11.8,80.7,13.11,3.64,2.55,0.0,8.2
118.268,4155,4.8,21.25,723.88,11.4,80.7,13.12,3.36,2.56,0.0,8.2
118.308,3946,4.8,19.95,723.97,10.7,80.7,13.12,3.11,2.58,0.0,7.8
118.348,3739,5.0,17.97,724.06,10.2,80.7,13.12,2.90,2.60,0.0,8.0
118.388,3537,6.1,16.34,724.15,9.8,80.7,13.14,2.70,2.62,0.0,8.4
118.428,3351,6.5,14.68,724.25,9.2,80.7,13.13,2.44,2.64,0.0,8.6
118.468,3228,7.4,13.56,724.34,8.8,80.7,13.13,2.33,2.66,0.0,8.6
118.508,3130,7.7,12.95,724.44,8.5,80.7,13.15,2.18,2.68,0.0,8.4
118.548,3040,13.1,11.82,724.53,13.1,80.7,13.14,2.11,2.70,0.0,8.3
118.588,2978,22.3,11.40,724.62,16.4,80.7,13.11,2.04,2.78,0.0,8.3
118.628,2839,27.5,10.73,724.71,14.7,80.7,13.11,1.88,2.85,0.0,8.3
118.668,3022,28.3,11.35,724.80,12.5,80.7,13.13,2.02,2.94,0.0,8.0
118.708,3331,22.7,12.86,724.89,12.6,80.7,13.12,2.27,2.98,0.0,8.0
118.748,3682,11.4,15.66,724.98,10.8,80.7,13.11,2.68,2.96,0.0,8.0
118.788,3992,8.2,18.97,725.07,10.8,80.7,13.12,2.98,2.91,0.0,7.9
118.828,4230,7.9,20.56,725.15,11.5,80.7,13.11,3.30,2.85,0.0,7.2
118.868,4560,7.8,22.46,725.23,12.3,80.7,13.11,3.57,2.79,0.0,7.2
118.908,4833,7.6,23.22,725.30,13.0,80.7,13.11,3.90,2.73,0.0,7.1
118.948,5029,7.5,23.90,725.37,13.6,80.7,13.11,4.13,2.68,0.0,5.9
118.988,5166,7.5,24.09,725.43,14.0,80.7,13.10,4.30,2.64,0.0,5.9
119.028,5143,7.5,24.03,725.50,14.1,80.7,13.10,4.45,2.61,0.0,6.1
119.068,5123,6.2,24.38,725.57,14.0,80.7,13.09,4.40,2.59,0.0,6.1
119.108,5071,2.2,25.81,725.64,13.7,80.7,13.10,4.33,2.56,0.0,6.1
119.148,4891,1.8,25.58,725.71,13.2,80.7,13.11,4.20,2.54,0.0,6.1
119.188,4678,1.7,24.97,725.77,12.8,80.8,13.11,4.02,2.52,0.0,6.1
119.228,4447,1.6,24.35,725.84,12.1,80.8,13.12,3.74,2.51,0.0,5.8
119.268,4232,1.7,22.76,725.90,11.5,80.7,13.12,3.51,2.51,0.0,5.7
119.308,3957,1.7,20.95,725.97,10.7,80.7,13.12,3.17,2.53,0.0,5.7
119.348,3735,4.0,18.61,726.03,10.1,80.8,13.14,2.93,2.54,0.0,5.7
119.388,3512,5.7,15.63,726.09,9.7,80.8,13.13,2.64,2.57,0.0,5.7
119.428,3303,6.7,14.16,726.16,9.0,80.8,13.14,2.42,2.60,0.0,5.7
119.468,3084,7.1,13.10,726.22,8.4,80.8,13.14,2.16,2.63,0.0,5.7
119.508,3018,7.2,12.51,726.28,8.1,80.8,13.12,2.09,2.67,0.0,5.7
119.548,2850,7.3,11.73,726.35,7.6,80.8,13.12,1.89,2.70,0.0,5.7
119.588,2774,7.5,11.33,726.41,7.5,80.8,13.13,1.83,2.74,0.0,5.7
119.628,2636,7.6,10.95,726.47,7.0,80.8,13.12,1.71,2.77,0.0,5.7
119.668,2703,7.9,10.97,726.54,7.1,80.8,13.12,1.80,2.79,0.0,5.7
119.708,2677,8.1,10.75,726.60,7.2,80.8,13.14,1.75,2.81,0.0,5.7
119.748,2762,8.2,10.97,726.62,7.3,80.8,13.12,1.83,2.82,0.0,0.3
119.788,2746,7.9,11.11,726.62,7.4,80.8,13.13,1.81,2.83,0.0,0.0
119.828,2827,7.4,11.54,726.62,7.5,80.8,13.13,1.90,2.84,0.0,0.0
119.868,2867,7.3,11.62,726.62,7.6,80.8,13.12,1.92,2.84,0.0,0.0
119.908,2913,7.3,12.07,726.62,7.8,80.8,13.12,1.95,2.84,0.0,0.0
119.948,2939,7.3,12.17,726.62,7.9,80.8,13.12,1.98,2.83,0.0,0.0
119.988,2968,7.2,12.28,726.62,7.9,80.8,13.12,2.00,2.83,0.0,0.0
120.028,3055,7.2,12.52,726.62,8.1,80.8,13.13,2.08,2.82,0.0,0.0
120.068,3084,7.4,12.78,726.62,8.2,80.8,13.14,2.11,2.82,0.0,0.0
120.108,3158,7.5,13.16,726.62,8.5,80.8,13.13,2.16,2.80,0.0,0.0
120.148,3229,7.9,13.36,726.62,8.6,80.8,13.13,2.24,2.79,0.0,0.0
120.188,3280,9.1,13.22,726.62,8.9,80.8,13.14,2.30,2.79,0.0,0.0
120.228,3304,9.9,13.03,726.62,8.9,80.8,13.14,2.36,2.78,0.0,0.0
120.268,3321,10.1,13.13,726.62,9.0,80.8,13.13,2.40,2.78,0.0,0.0
120.308,3378,10.2,13.37,726.62,9.1,80.8,13.12,2.43,2.79,0.0,0.0
120.348,3454,10.2,13.74,726.62,9.3,80.8,13.12,2.48,2.79,0.0,0.0
120.388,3525,10.3,14.21,726.62,9.5,80.9,13.14,2.55,2.79,0.0,0.0
120.428,3593,10.3,14.63,726.62,9.6,80.9,13.13,2.61,2.80,0.0,0.0
120.468,3599,10.3,14.87,726.62,9.8,80.9,13.13,2.66,2.79,0.0,0.0
120.508,3675,10.4,15.55,726.62,9.9,80.9,13.13,2.72,2.79,0.0,0.0
120.548,3701,10.4,15.82,726.62,10.0,80.9,13.12,2.76,2.79,0.0,0.0
120.588,3802,10.4,16.61,726.62,10.3,80.9,13.12,2.82,2.79,0.0,0.0
120.628,3880,10.4,17.32,726.62,10.5,80.9,13.12,2.87,2.79,0.0,0.0
120.668,3966,10.4,18.21,726.62,10.8,80.9,13.13,3.07,2.79,0.0,0.0
120.708,4102,10.5,19.11,726.62,11.0,80.9,13.13,3.16,2.78,0.0,0.0
120.748,4210,10.5,19.62,726.62,11.4,80.9,13.13,3.29,2.77,0.0,0.0
120.788,4307,10.4,20.28,726.62,11.7,80.9,13.13,3.38,2.76,0.0,0.0
120.828,4453,10.5,21.21,726.62,12.2,80.9,13.12,3.52,2.75,0.0,0.0
120.868,4678,10.5,22.06,726.62,12.7,80.9,13.12,3.72,2.72,0.0,0.0
120.908,4908,10.5,22.71,726.62,13.3,80.9,13.11,3.98,2.70,0.0,0.0
120.948,5149,10.4,23.16,726.62,14.0,80.9,13.12,4.20,2.67,0.0,0.0
120.988,5315,10.5,23.30,726.62,14.5,80.9,13.11,4.50,2.65,0.0,0.0
121.028,5325,10.6,23.30,726.62,14.5,80.9,13.12,4.59,2.63,0.0,0.0
121.068,5271,10.6,23.30,726.62,14.5,80.9,13.11,4.50,2.62,0.0,0.0
121.108,5286,10.2,23.33,726.62,14.5,80.9,13.11,4.49,2.62,0.0,0.0
121.148,5285,7.0,24.31,726.62,14.3,80.9,13.11,4.53,2.60,0.0,0.0
121.188,5224,4.9,24.95,726.62,14.2,80.9,13.11,4.47,2.58,0.0,0.0
121.228,5080,3.9,25.21,726.62,13.9,80.9,13.10,4.41,2.55,0.0,0.0
121.268,4932,3.5,24.99,726.62,13.5,80.9,13.11,4.25,2.53,0.0,0.0
121.308,4768,3.5,24.57,726.62,12.9,80.9,13.11,4.07,2.52,0.0,0.0
121.348,4575,3.5,24.05,726.62,12.4,80.9,13.12,3.86,2.51,0.0,0.0
121.388,4359,3.5,23.26,726.62,12.0,80.9,13.13,3.63,2.52,0.0,0.0
121.428,4168,3.3,21.84,726.62,11.4,80.9,13.12,3.40,2.53,0.0,0.0
121.468,3941,3.3,20.64,726.62,10.8,80.9,13.13,3.12,2.54,0.0,0.0
121.508,3722,3.3,18.32,726.62,10.0,80.9,13.13,2.91,2.57,0.0,0.0
121.548,3502,3.3,16.46,726.62,9.5,80.9,13.14,2.63,2.58,0.0,0.0
121.588,3305,3.2,15.44,726.62,8.9,80.9,13.14,2.37,2.60,0.0,0.0
121.628,3153,3.2,14.63,726.62,8.6,80.9,13.15,2.20,2.62,0.0,0.0
121.668,2992,3.3,13.89,726.62,8.0,80.9,13.15,2.04,2.64,0.0,0.0
121.708,2806,3.2,13.44,726.62,7.8,81.0,13.15,1.90,2.66,0.0,0.0
121.748,2655,3.2,12.51,726.62,7.2,81.0,13.14,1.68,2.69,0.0,0.0
121.788,2505,4.5,11.68,726.62,6.7,81.0,13.14,1.56,2.72,0.0,0.0
121.828,2338,5.1,11.21,726.62,6.2,81.0,13.14,1.44,2.75,0.0,0.0
121.868,2286,5.4,11.10,726.62,6.1,81.0,13.15,1.41,2.78,0.0,0.0
121.908,2132,5.5,11.07,726.62,5.6,81.0,13.13,1.19,2.82,0.0,0.0
121.948,2024,5.7,10.99,726.62,5.5,81.0,13.14,1.15,2.84,0.0,0.0
121.988,2032,12.8,9.77,726.62,10.5,81.0,13.15,1.16,2.86,0.0,0.0
122.028,1936,22.5,9.50,726.62,12.3,81.0,13.13,1.05,2.92,0.0,0.0
122.068,2021,25.8,9.50,726.62,11.6,81.0,13.14,1.17,2.97,0.0,0.0
122.108,2132,25.9,9.50,726.62,11.2,81.0,13.14,1.29,3.01,0.0,0.0
122.148,2279,26.0,9.50,726.62,10.7,81.0,13.14,1.35,3.02,0.0,0.0
122.188,2643,26.0,10.15,726.62,11.8,81.0,13.14,1.71,3.01,0.0,0.0
122.228,3030,26.1,11.68,726.62,12.4,81.0,13.13,2.03,3.00,0.0,0.0
122.268,3461,28.1,13.88,726.62,14.6,81.0,13.12,2.44,2.99,0.0,0.0
122.308,3864,28.3,17.23,726.62,14.5,81.0,13.11,2.77,2.99,0.0,0.0
122.348,4363,18.7,20.38,726.62,14.8,81.0,13.11,3.31,2.97,0.0,0.0
122.388,5114,9.1,23.25,726.62,15.0,81.0,13.11,3.91,2.89,0.0,0.0
122.428,5480,6.1,24.83,726.62,14.9,81.0,13.10,4.49,2.79,0.0,0.0
122.468,5609,5.0,25.17,726.62,15.2,81.0,13.10,4.75,2.71,0.0,0.0
122.508,5608,4.7,25.36,726.62,15.3,81.0,13.11,4.85,2.64,0.0,0.0
122.548,5501,4.6,25.36,726.62,14.9,81.0,13.10,4.81,2.60,0.0,0.0
122.588,5320,4.6,25.20,726.62,14.5,81.0,13.12,4.63,2.58,0.0,0.0
122.628,5030,4.5,24.93,726.62,13.9,81.0,13.11,4.41,2.55,0.0,0.0
122.668,4834,4.5,24.50,726.62,13.2,81.0,13.13,4.14,2.54,0.0,0.0
122.708,4631,4.6,23.89,726.62,12.7,81.0,13.12,3.93,2.53,0.0,0.0
122.748,4462,4.6,23.18,726.62,12.1,81.0,13.13,3.71,2.53,0.0,0.0
122.788,4252,4.5,21.97,726.62,11.7,81.0,13.13,3.51,2.54,0.0,0.0
122.828,4063,4.6,20.79,726.62,11.1,81.0,13.13,3.26,2.56,0.0,0.0
122.868,3864,5.2,19.00,726.62,10.6,81.0,13.13,3.04,2.58,0.0,0.0
122.908,3641,5.8,16.95,726.62,9.9,81.0,13.14,2.77,2.60,0.0,0.0
122.948,3453,5.8,15.30,726.62,9.4,81.0,13.13,2.58,2.62,0.0,0.0
122.988,3311,5.9,14.55,726.62,8.9,81.0,13.13,2.42,2.64,0.0,0.0
123.028,3155,5.9,13.66,726.62,8.6,81.0,13.14,2.24,2.66,0.0,0.0
123.068,3113,5.9,13.51,726.62,8.6,81.0,13.13,2.20,2.68,0.0,0.0
123.108,3096,6.6,13.17,726.62,8.2,81.0,13.14,2.13,2.70,0.0,0.0
123.148,3009,9.5,11.74,726.62,12.8,81.1,13.13,2.09,2.71,0.0,0.0
123.188,2954,10.2,11.26,726.62,11.4,81.1,13.12,2.00,2.75,0.0,0.0
123.228,2764,10.4,10.58,726.62,10.1,81.1,13.13,1.84,2.78,0.0,0.0
123.268,2780,10.5,10.49,726.62,9.4,81.1,13.14,1.81,2.82,0.0,0.0
123.308,2747,10.5,10.40,726.62,8.8,81.1,13.14,1.79,2.84,0.0,0.0
123.348,2805,10.6,10.50,726.62,8.6,81.1,13.14,1.84,2.85,0.0,0.0
123.388,2856,9.2,10.87,726.62,7.6,81.1,13.14,1.91,2.86,0.0,0.0
123.428,3023,8.0,12.14,726.62,8.0,81.1,13.14,2.06,2.85,0.0,0.0
123.468,3170,5.8,13.72,726.62,8.4,81.1,13.13,2.15,2.83,0.0,0.0
123.508,3305,5.5,14.60,726.62,8.9,81.1,13.14,2.33,2.81,0.0,0.0
123.548,3390,8.8,14.00,726.62,15.7,81.1,13.13,2.42,2.78,0.0,0.0
123.588,3375,12.4,13.42,726.62,13.5,81.1,13.12,2.41,2.78,0.0,0.0
123.628,3304,12.9,13.28,726.62,12.4,81.1,13.13,2.40,2.79,0.0,0.0
123.668,3475,13.0,13.52,726.62,11.6,81.1,13.12,2.47,2.81,0.0,0.0
123.708,3508,13.0,13.99,726.62,11.1,81.1,13.14,2.53,2.82,0.0,0.0
123.748,3744,12.8,16.17,726.62,10.2,81.1,13.12,2.76,2.83,0.0,0.0
123.788,3914,10.0,17.79,726.62,10.6,81.1,13.13,2.92,2.83,0.0,0.0
123.828,4021,6.9,19.70,726.62,10.8,81.1,13.13,3.07,2.81,0.0,0.0
123.868,4171,6.0,20.72,726.62,11.1,81.1,13.12,3.21,2.78,0.0,0.0
123.908,4270,5.8,21.57,726.62,11.5,81.1,13.13,3.33,2.74,0.0,0.0
123.948,4404,5.8,22.45,726.62,11.9,81.1,13.12,3.48,2.71,0.0,0.0
123.988,4491,5.6,22.94,726.62,12.2,81.1,13.13,3.58,2.68,0.0,0.0
124.028,4533,5.4,23.20,726.62,12.2,81.1,13.12,3.64,2.65,0.0,0.0
124.068,4546,5.4,23.23,726.62,12.3,81.1,13.12,3.72,2.63,0.0,0.0
124.108,4564,5.4,23.28,726.62,12.3,81.1,13.12,3.72,2.61,0.0,0.0
124.148,4552,5.3,23.26,726.62,12.3,81.1,13.13,3.68,2.60,0.0,0.0
124.188,4499,5.3,23.05,726.62,12.1,81.1,13.12,3.64,2.59,0.0,0.0
124.228,4374,5.4,22.50,726.62,12.0,81.1,13.12,3.62,2.59,0.0,0.0
124.268,4287,5.3,21.93,726.62,11.6,81.1,13.12,3.48,2.59,0.0,0.0
124.308,4146,5.4,21.02,726.62,11.3,81.1,13.13,3.35,2.60,0.0,0.0
124.348,3976,5.3,19.90,726.62,10.8,81.1,13.12,3.11,2.60,0.0,0.0
124.388,3804,5.3,18.75,726.62,10.4,81.1,13.12,2.96,2.62,0.0,0.0
124.428,3638,5.3,16.90,726.62,10.0,81.1,13.14,2.78,2.63,0.0,0.0
124.468,3497,5.3,15.74,726.62,9.5,81.1,13.14,2.60,2.64,0.0,0.0
124.508,3335,5.3,14.83,726.62,9.0,81.1,13.14,2.41,2.66,0.0,0.0
124.548,3300,5.4,14.57,726.62,9.0,81.1,13.13,2.35,2.66,0.0,0.0
124.588,3260,5.3,14.39,726.62,8.7,81.1,13.13,2.26,2.68,0.0,0.0
124.628,3161,5.4,13.98,726.62,8.5,81.1,13.12,2.18,2.68,0.0,0.0
124.668,3177,5.2,13.98,726.62,8.4,81.1,13.14,2.21,2.70,0.0,0.0
124.708,3051,5.3,13.38,726.62,8.3,81.1,13.15,2.09,2.71,0.0,0.0
124.748,3118,5.6,13.66,726.62,8.4,81.1,13.15,2.13,2.72,0.0,0.0
124.788,3036,6.2,13.05,726.62,8.1,81.1,13.14,2.07,2.73,0.0,0.0
124.828,3052,6.2,13.09,726.62,8.3,81.1,13.13,2.10,2.73,0.0,0.0
124.868,3035,6.2,12.77,726.62,8.0,81.2,13.14,2.04,2.74,0.0,0.0
124.908,3035,6.3,12.99,726.62,8.2,81.2,13.15,2.05,2.76,0.0,0.0
124.948,3032,6.3,13.03,726.62,8.0,81.2,13.14,2.03,2.76,0.0,0.0
124.988,3022,5.5,13.14,726.62,8.2,81.2,13.13,2.04,2.77,0.0,0.0
125.028,3067,4.9,13.58,726.62,8.1,81.2,13.15,2.08,2.77,0.0,0.0
125.068,3065,4.8,13.61,726.62,8.2,81.2,13.14,2.08,2.76,0.0,0.0
125.108,3129,4.8,13.94,726.62,8.4,81.2,13.14,2.12,2.76,0.0,0.0
125.148,3106,4.8,13.92,726.62,8.3,81.2,13.13,2.15,2.75,0.0,0.0
125.188,3127,4.8,13.94,726.62,8.3,81.2,13.12,2.16,2.75,0.0,0.0
125.228,3103,4.8,13.86,726.62,8.3,81.2,13.12,2.11,2.74,0.0,0.0
125.268,3170,4.9,14.12,726.62,8.4,81.2,13.13,2.20,2.74,0.0,0.0
125.308,3141,4.8,14.01,726.62,8.4,81.2,13.12,2.14,2.74,0.0,0.0
125.348,3139,6.3,13.69,726.62,8.5,81.2,13.13,2.19,2.74,0.0,0.0
125.388,3112,7.6,12.83,726.62,8.3,81.2,13.14,2.12,2.74,0.0,0.0
125.428,3149,7.8,13.07,726.62,8.5,81.2,13.13,2.21,2.75,0.0,0.0
125.468,3185,7.8,13.21,726.62,8.4,81.2,13.14,2.18,2.76,0.0,0.0
125.508,3195,7.8,13.19,726.62,8.6,81.2,13.13,2.21,2.76,0.0,0.0
125.548,3314,7.7,13.88,726.62,8.9,81.2,13.14,2.37,2.76,0.0,0.0
125.588,3333,7.8,13.75,726.62,8.9,81.2,13.14,2.32,2.76,0.0,0.0
125.628,3370,7.8,14.12,726.62,9.2,81.2,13.13,2.39,2.76,0.0,0.0
125.668,3419,7.8,14.38,726.62,9.2,81.2,13.13,2.41,2.76,0.0,0.0
125.708,3434,7.8,14.46,726.62,9.3,81.2,13.13,2.48,2.75,0.0,0.0
125.748,3452,7.8,14.57,726.62,9.3,81.2,13.13,2.47,2.75,0.0,0.0
125.788,3406,7.7,14.37,726.62,9.3,81.2,13.13,2.45,2.75,0.0,0.0
125.828,3460,7.7,14.59,726.62,9.4,81.2,13.14,2.47,2.74,0.0,0.0
125.868,3456,7.8,14.61,726.62,9.3,81.2,13.14,2.47,2.74,0.0,0.0
125.908,3452,7.8,14.60,726.62,9.3,81.2,13.14,2.50,2.74,0.0,0.0
125.948,3473,7.8,14.69,726.62,9.4,81.3,13.14,2.51,2.74,0.0,0.0
125.988,3461,7.8,14.57,726.62,9.3,81.2,13.13,2.49,2.74,0.0,0.0
126.028,3504,7.8,14.83,726.62,9.4,81.2,13.15,2.56,2.74,0.0,0.0
126.068,3520,7.7,14.89,726.62,9.4,81.3,13.14,2.54,2.74,0.0,0.0
126.108,3504,7.7,14.83,726.62,9.5,81.3,13.14,2.54,2.74,0.0,0.0
126.148,3584,7.8,15.55,726.62,9.7,81.3,13.14,2.62,2.74,0.0,0.0
126.188,3559,7.7,15.15,726.62,9.5,81.3,13.14,2.60,2.74,0.0,0.0
126.228,3609,7.8,15.74,726.62,9.8,81.3,13.14,2.67,2.74,0.0,0.0
126.268,3632,7.9,15.73,726.62,9.7,81.3,13.13,2.64,2.74,0.0,0.0
126.308,3600,7.8,15.58,726.62,9.8,81.3,13.14,2.66,2.74,0.0,0.0
126.348,3680,7.9,16.32,726.62,10.0,81.3,13.14,2.73,2.74,0.0,0.0
126.388,3667,8.0,16.24,726.62,9.9,81.3,13.14,2.71,2.74,0.0,0.0
126.428,3694,8.0,16.51,726.62,10.1,81.3,13.13,2.77,2.74,0.0,0.0
126.468,3710,8.0,16.59,726.62,10.0,81.3,13.14,2.73,2.74,0.0,0.0
126.508,3714,8.1,16.67,726.62,10.0,81.3,13.13,2.74,2.74,0.0,0.0
126.548,3714,8.0,16.60,726.62,10.0,81.3,13.13,2.78,2.74,0.0,0.0
126.588,3706,8.0,16.55,726.62,10.0,81.3,13.13,2.79,2.74,0.0,0.0
126.628,3707,8.1,16.59,726.62,10.0,81.3,13.14,2.76,2.74,0.0,0.0
126.668,3677,8.0,16.27,726.62,9.9,81.3,13.15,2.71,2.74,0.0,0.0
126.708,3716,8.0,16.64,726.62,10.0,81.3,13.14,2.77,2.74,0.0,0.0
126.748,3683,8.0,16.24,726.62,9.9,81.3,13.13,2.73,2.74,0.0,0.0
126.788,3706,7.9,16.56,726.62,10.0,81.3,13.14,2.76,2.74,0.0,0.0
126.828,3720,8.0,16.67,726.62,10.1,81.3,13.13,2.75,2.74,0.0,0.0
126.868,3691,8.0,16.40,726.62,10.0,81.3,13.14,2.72,2.74,0.0,0.0
126.908,3666,8.0,16.23,726.62,9.9,81.3,13.15,2.72,2.74,0.0,0.0
126.948,3654,8.1,16.10,726.62,9.9,81.3,13.15,2.71,2.74,0.0,0.0
126.988,3623,8.0,15.88,726.62,9.8,81.3,13.15,2.67,2.74,0.0,0.0
127.028,3659,8.0,16.11,726.62,9.9,81.3,13.14,2.69,2.74,0.0,0.0
127.068,3608,8.0,15.66,726.62,9.7,81.3,13.14,2.64,2.74,0.0,0.0
127.108,3635,8.0,15.94,726.62,9.9,81.3,13.14,2.71,2.74,0.0,0.0
127.148,3670,8.0,16.17,726.62,9.6,81.3,13.14,2.72,2.74,0.0,0.0
127.188,3682,8.1,16.15,726.62,9.9,81.3,13.14,2.72,2.74,0.0,0.0
127.228,3737,8.1,16.82,726.62,10.1,81.3,13.14,2.78,2.74,0.0,0.0
127.268,3746,8.0,16.89,726.62,10.1,81.3,13.13,2.78,2.74,0.0,0.0
127.308,3723,8.1,16.74,726.62,10.0,81.3,13.14,2.79,2.74,0.0,0.0
127.348,3781,8.0,17.19,726.62,10.2,81.3,13.13,2.85,2.74,0.0,0.0
127.388,3786,8.0,17.21,726.62,10.1,81.3,13.14,2.80,2.74,0.0,0.0
127.428,3764,8.0,17.12,726.62,10.2,81.3,13.13,2.82,2.74,0.0,0.0
127.468,3796,8.1,17.38,726.62,10.2,81.4,13.14,2.87,2.74,0.0,0.0
127.508,3811,8.1,17.49,726.62,10.3,81.4,13.14,2.86,2.74,0.0,0.0
127.548,3831,8.1,17.60,726.62,10.3,81.4,13.14,2.87,2.74,0.0,0.0
127.588,3781,8.1,17.20,726.62,10.3,81.4,13.14,2.84,2.73,0.0,0.0
127.628,3822,8.0,17.55,726.62,10.3,81.3,13.13,2.88,2.74,0.0,0.0
127.668,3849,8.0,17.82,726.62,10.2,81.4,13.12,2.87,2.74,0.0,0.0
127.708,3832,8.0,17.75,726.62,10.3,81.4,13.13,2.90,2.73,0.0,0.0
127.748,3878,8.0,18.09,726.62,10.5,81.4,13.12,2.93,2.73,0.0,0.0
127.788,3914,8.0,18.41,726.62,10.5,81.4,13.13,2.98,2.73,0.0,0.0
127.828,3898,8.1,18.27,726.62,10.5,81.4,13.14,2.95,2.73,0.0,0.0
127.868,3865,8.1,18.09,726.62,10.5,81.4,13.14,2.91,2.73,0.0,0.0
